,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
329,10/26/2023,0,0,0,9795878.732673267,7529188.0792079205,9297108.633663366,166019.797029702,134449.78712871298,174926.40594059415,0,0
330,10/27/2023,0,0,0,9970805.138613861,7663637.866336633,9463128.43069307,166019.79702970386,134449.78712871298,174926.40594059415,0,0
331,10/28/2023,0,0,0,10145731.544554455,7798087.653465346,9629148.227722771,166019.797029702,134449.78712871298,174926.40594059415,0,0
332,10/29/2023,0,0,0,10320657.95049505,7932537.440594059,9795168.024752475,166019.79702970386,134449.78712871298,174926.40594059415,0,0
333,10/30/2023,0,0,0,10495584.356435644,8066987.227722772,9961187.821782177,166019.797029702,134449.78712871298,174926.40594059415,0,0
334,10/31/2023,0,0,0,10670510.762376238,8201437.014851485,10127207.618811881,166019.79702970386,134449.78712871298,174926.40594059415,0,0
335,11/01/2023,0,0,0,10845437.168316832,8335886.801980198,10293227.415841585,166019.79702970386,134449.78712871298,174926.40594059415,0,0
336,11/02/2023,0,0,0,11020363.574257426,8470336.58910891,10459247.212871287,166019.797029702,134449.78712871205,174926.40594059415,0,0
337,11/03/2023,0,0,0,11195289.98019802,8604786.376237623,10625267.00990099,166019.79702970386,134449.78712871298,174926.40594059415,0,0
338,11/04/2023,0,0,0,11370216.386138614,8739236.163366336,10791286.806930693,166019.797029702,134449.78712871298,174926.40594059415,0,0
339,11/05/2023,0,0,0,11545142.792079208,8873685.95049505,10957306.603960397,166019.79702970386,134449.78712871298,174926.40594059415,0,0
340,11/06/2023,0,0,0,11720069.198019803,9008135.737623762,11123326.400990099,166019.797029702,134449.78712871298,174926.40594059415,0,0
341,11/07/2023,0,0,0,11894995.603960397,9142585.524752475,11289346.198019803,166019.79702970386,134449.78712871298,174926.40594059415,0,0
342,11/08/2023,0,0,0,12069922.00990099,9277035.311881188,11455365.995049505,166019.797029702,134449.78712871298,174926.40594059415,0,0
343,11/09/2023,0,0,0,12244848.415841585,9411485.099009901,11621385.792079208,166019.79702970386,134449.78712871298,174926.40594059415,0,0
344,11/10/2023,0,0,0,12419774.821782177,9545934.886138614,11787405.58910891,166019.797029702,134449.78712871298,174926.4059405923,0,0
345,11/11/2023,0,0,0,12594701.227722771,9680384.673267327,11953425.386138614,166019.79702970386,134449.78712871298,174926.40594059415,0,0
346,11/12/2023,0,0,0,12769627.633663366,9814834.46039604,12119445.183168316,166019.797029702,134449.78712871298,174926.40594059415,0,0
347,11/13/2023,0,0,0,12944554.03960396,9949284.247524753,12285464.98019802,166019.79702970386,134449.78712871298,174926.40594059415,0,0
348,11/14/2023,0,0,0,13119480.445544554,10083734.034653466,12451484.777227722,166019.797029702,134449.78712871298,174926.40594059415,0,0
349,11/15/2023,0,0,0,13294406.851485148,10218183.821782177,12617504.574257426,166019.79702970386,134449.78712871112,174926.40594059415,0,0
350,11/16/2023,0,0,0,13469333.257425742,10352633.60891089,12783524.371287128,166019.797029702,134449.78712871298,174926.40594059415,0,0
351,11/17/2023,0,0,0,13644259.663366336,10487083.396039603,12949544.168316832,166019.79702970386,134449.78712871298,174926.40594059415,0,0
352,11/18/2023,0,0,0,13819186.06930693,10621533.183168316,13115563.965346534,166019.797029702,134449.78712871298,174926.40594059415,0,0
353,11/19/2023,0,0,0,13994112.475247525,10755982.97029703,13281583.762376238,166019.79702970386,134449.78712871298,174926.40594059415,0,0
354,11/20/2023,0,0,0,14169038.881188119,10890432.757425742,13447603.559405942,166019.79702970386,134449.78712871298,174926.40594059415,0,0
355,11/21/2023,0,0,0,14343965.287128713,11024882.544554455,13613623.356435644,166019.797029702,134449.78712871298,174926.40594059415,0,0
356,11/22/2023,0,0,0,14518891.693069307,11159332.331683168,13779643.153465347,166019.79702970386,134449.78712871298,174926.40594059415,0,0
357,11/23/2023,0,0,0,14693818.099009901,11293782.118811881,13945662.95049505,166019.797029702,134449.78712871298,174926.40594059415,0,0
358,11/24/2023,0,0,0,14868744.504950495,11428231.905940594,14111682.747524753,166019.79702970386,134449.78712871298,174926.40594059415,0,0
359,11/25/2023,0,0,0,15043670.91089109,11562681.693069307,14277702.544554455,166019.797029702,134449.78712871298,174926.40594059415,0,0
360,11/26/2023,0,0,0,15218597.316831684,11697131.48019802,14443722.341584159,166019.79702970386,134449.78712871298,174926.40594059415,0,0
361,11/27/2023,0,0,0,15393523.722772278,11831581.267326733,14609742.138613861,166019.797029702,134449.78712871298,174926.40594059415,0,0
362,11/28/2023,0,0,0,15568450.128712872,11966031.054455446,14775761.935643565,166019.79702970386,134449.78712871298,174926.40594059415,0,0
363,11/29/2023,0,0,0,15743376.534653466,12100480.841584159,14941781.732673267,166019.797029702,134449.78712871298,174926.40594059415,0,0
364,11/30/2023,0,0,0,15918302.940594058,12234930.628712872,15107801.52970297,166019.79702970386,134449.78712871298,174926.4059405923,0,0
365,12/01/2023,0,0,0,16093229.346534653,12369380.415841585,15273821.326732673,166019.797029702,134449.78712871298,174926.40594059415,0,0
366,12/02/2023,0,0,0,16268155.752475247,12503830.202970296,15439841.123762377,166019.79702970386,134449.78712871112,174926.40594059415,0,0
367,12/03/2023,0,0,0,16443082.158415841,12638279.99009901,15605860.920792079,166019.797029702,134449.78712871298,174926.40594059415,0,0
368,12/04/2023,0,0,0,16618008.564356435,12772729.777227722,15771880.717821782,166019.79702970386,134449.78712871298,174926.40594059415,0,0
369,12/05/2023,0,0,0,16792934.97029703,12907179.564356435,15937900.514851484,166019.797029702,134449.78712871298,174926.405940596,0,0
370,12/06/2023,0,0,0,16967861.376237623,13041629.351485148,16103920.311881188,166019.79702970386,134449.78712871298,174926.4059405923,0,0
371,12/07/2023,0,0,0,17142787.78217822,13176079.138613861,16269940.10891089,166019.797029702,134449.78712871298,174926.405940596,0,0
372,12/08/2023,0,0,0,17317714.18811881,13310528.925742574,16435959.905940594,166019.79702970386,134449.78712871298,174926.4059405923,0,0
373,12/09/2023,0,0,0,17492640.594059408,13444978.712871287,16601979.702970296,166019.797029702,134449.78712871298,174926.405940596,0,0
374,12/10/2023,0,0,0,17667567.0,13579428.5,16767999.5,166019.79702970386,134449.78712871298,174926.4059405923,0,0
375,12/11/2023,0,0,0,17842493.405940592,13713878.287128713,16934019.297029704,166019.79702970386,134449.78712871298,174926.4059405923,0,0
376,12/12/2023,0,0,0,18017419.81188119,13848328.074257426,17100039.094059408,166019.79702970386,134449.78712871298,174926.405940596,0,0
377,12/13/2023,0,0,0,18192346.21782178,13982777.861386139,17266058.891089108,166019.79702970013,134449.78712871298,174926.4059405923,0,0
378,12/14/2023,0,0,0,18367272.623762377,14117227.648514852,17432078.68811881,166019.79702970386,134449.78712871298,174926.405940596,0,0
379,12/15/2023,0,0,0,18542199.02970297,14251677.435643565,17598098.485148516,166019.79702970386,134449.78712871298,174926.4059405923,0,0
380,12/16/2023,0,0,0,18717125.435643565,14386127.222772278,17764118.28217822,166019.79702970386,134449.78712871298,174926.405940596,0,0
381,12/17/2023,0,0,0,18892051.841584157,14520577.00990099,17930138.07920792,166019.79702970013,134449.78712871298,174926.4059405923,0,0
382,12/18/2023,0,0,0,19066978.247524753,14655026.797029704,18096157.876237623,166019.79702970386,134449.78712871298,174926.405940596,0,0
383,12/19/2023,0,0,0,19241904.653465346,14789476.584158415,18262177.673267327,166019.79702970386,134449.78712871112,174926.4059405923,0,0
384,12/20/2023,0,0,0,19416831.05940594,14923926.371287128,18428197.47029703,166019.79702970386,134449.78712871298,174926.405940596,0,0
385,12/21/2023,0,0,0,19591757.465346534,15058376.158415841,18594217.26732673,166019.79702970013,134449.78712871298,174926.4059405923,0,0
386,12/22/2023,0,0,0,19766683.87128713,15192825.945544554,18760237.064356435,166019.79702970386,134449.78712871298,174926.405940596,0,0
387,12/23/2023,0,0,0,19941610.277227722,15327275.732673267,18926256.86138614,166019.79702970386,134449.78712871298,174926.4059405923,0,0
388,12/24/2023,0,0,0,20116536.683168318,15461725.51980198,19092276.658415843,166019.79702970386,134449.78712871298,174926.405940596,0,0
389,12/25/2023,0,0,0,20291463.08910891,15596175.306930693,19258296.455445543,166019.79702970013,134449.78712871298,174926.4059405923,0,0
390,12/26/2023,0,0,0,20466389.495049506,15730625.094059406,19424316.252475247,166019.79702970386,134449.78712871298,174926.405940596,0,0
391,12/27/2023,0,0,0,20641315.9009901,15865074.881188119,19590336.04950495,166019.79702970386,134449.78712871298,174926.4059405923,0,0
392,12/28/2023,0,0,0,20816242.306930695,15999524.668316832,19756355.846534654,166019.79702970386,134449.78712871298,174926.405940596,0,0
393,12/29/2023,0,0,0,20991168.712871287,16133974.455445545,19922375.643564355,166019.79702970013,134449.78712871298,174926.4059405923,0,0
394,12/30/2023,0,0,0,21166095.118811883,16268424.242574258,20088395.44059406,166019.79702970386,134449.78712871298,174926.405940596,0,0
395,12/31/2023,0,0,0,21341021.524752475,16402874.02970297,20254415.237623762,166019.79702970386,134449.78712871298,174926.4059405923,0,0
396,01/01/2024,0,0,0,21515947.930693068,16537323.816831684,20420435.034653466,166019.79702970386,134449.78712871298,174926.4059405923,0,0
397,01/02/2024,0,0,0,21690874.336633664,16671773.603960397,20586454.83168317,166019.79702970386,134449.78712871298,174926.405940596,0,0
398,01/03/2024,0,0,0,21865800.742574256,16806223.391089108,20752474.62871287,166019.79702970013,134449.78712871112,174926.4059405923,0,0
399,01/04/2024,0,0,0,22040727.148514852,16940673.17821782,20918494.425742574,166019.79702970386,134449.78712871298,174926.405940596,0,0
400,01/05/2024,0,0,0,22215653.554455444,17075122.965346534,21084514.222772278,166019.79702970386,134449.78712871298,174926.4059405923,0,0
401,01/06/2024,0,0,0,22390579.96039604,17209572.752475247,21250534.01980198,166019.79702970386,134449.78712871298,174926.405940596,0,0
402,01/07/2024,0,0,0,22565506.366336633,17344022.53960396,21416553.816831682,166019.79702970013,134449.78712871298,174926.4059405923,0,0
403,01/08/2024,0,0,0,22740432.77227723,17478472.326732673,21582573.613861386,166019.79702970386,134449.78712871298,174926.405940596,0,0
404,01/09/2024,0,0,0,22915359.17821782,17612922.113861386,21748593.41089109,166019.79702970386,134449.78712871298,174926.4059405923,0,0
405,01/10/2024,0,0,0,23090285.584158417,17747371.9009901,21914613.207920793,166019.79702970386,134449.78712871298,174926.405940596,0,0
406,01/11/2024,0,0,0,23265211.99009901,17881821.68811881,22080633.004950494,166019.79702970013,134449.78712871298,174926.4059405923,0,0
407,01/12/2024,0,0,0,23440138.396039605,18016271.475247525,22246652.801980197,166019.79702970386,134449.78712871298,174926.405940596,0,0
408,01/13/2024,0,0,0,23615064.801980197,18150721.262376238,22412672.5990099,166019.79702970386,134449.78712871298,174926.4059405923,0,0
409,01/14/2024,0,0,0,23789991.207920793,18285171.04950495,22578692.396039605,166019.79702970386,134449.78712871298,174926.405940596,0,0
410,01/15/2024,0,0,0,23964917.613861386,18419620.836633664,22744712.193069305,166019.79702970013,134449.78712871298,174926.4059405923,0,0
411,01/16/2024,0,0,0,24139844.01980198,18554070.623762377,22910731.99009901,166019.79702970386,134449.78712871298,174926.405940596,0,0
412,01/17/2024,0,0,0,24314770.425742574,18688520.41089109,23076751.787128713,166019.79702970386,134449.78712871298,174926.4059405923,0,0
413,01/18/2024,0,0,0,24489696.83168317,18822970.198019803,23242771.584158417,166019.79702970386,134449.78712871298,174926.405940596,0,0
414,01/19/2024,0,0,0,24664623.237623762,18957419.985148516,23408791.381188117,166019.79702970013,134449.78712871298,174926.4059405923,0,0
415,01/20/2024,0,0,0,24839549.643564355,19091869.77227723,23574811.17821782,166019.79702970386,134449.78712871298,174926.4059405923,0,0
416,01/21/2024,0,0,0,25014476.04950495,19226319.55940594,23740830.975247525,166019.79702970386,134449.78712871298,174926.405940596,0,0
417,01/22/2024,0,0,0,25189402.455445543,19360769.346534654,23906850.77227723,166019.79702970386,134449.78712871298,174926.4059405923,0,0
418,01/23/2024,0,0,0,25364328.86138614,19495219.133663367,24072870.569306932,166019.79702970386,134449.78712871298,174926.405940596,0,0
419,01/24/2024,0,0,0,25539255.26732673,19629668.92079208,24238890.366336633,166019.79702970013,134449.78712871298,174926.4059405923,0,0
420,01/25/2024,0,0,0,25714181.673267327,19764118.707920793,24404910.163366336,166019.79702970386,134449.78712871298,174926.405940596,0,0
421,01/26/2024,0,0,0,25889108.07920792,19898568.495049506,24570929.96039604,166019.79702970386,134449.78712871298,174926.4059405923,0,0
422,01/27/2024,0,0,0,26064034.485148516,20033018.28217822,24736949.757425744,166019.79702970386,134449.78712871298,174926.405940596,0,0
423,01/28/2024,0,0,0,26238960.891089108,20167468.069306932,24902969.554455444,166019.79702970013,134449.78712871298,174926.4059405923,0,0
424,01/29/2024,0,0,0,26413887.297029704,20301917.856435645,25068989.351485148,166019.79702970386,134449.78712871298,174926.405940596,0,0
425,01/30/2024,0,0,0,26588813.702970296,20436367.643564355,25235009.148514852,166019.79702970386,134449.78712870926,174926.4059405923,0,0
426,01/31/2024,0,0,0,26763740.108910892,20570817.430693068,25401028.945544556,166019.79702970386,134449.78712871298,174926.405940596,0,0
427,02/01/2024,0,0,0,26938666.514851484,20705267.21782178,25567048.742574256,166019.79702970013,134449.78712871298,174926.4059405923,0,0
428,02/02/2024,0,0,0,27113592.92079208,20839717.004950494,25733068.53960396,166019.79702970386,134449.78712871298,174926.405940596,0,0
429,02/03/2024,0,0,0,27288519.326732673,20974166.792079207,25899088.336633664,166019.79702970386,134449.78712871298,174926.4059405923,0,0
430,02/04/2024,0,0,0,27463445.73267327,21108616.57920792,26065108.133663367,166019.79702970386,134449.78712871298,174926.405940596,0,0
431,02/05/2024,0,0,0,27638372.13861386,21243066.366336633,26231127.930693068,166019.79702970013,134449.78712871298,174926.4059405923,0,0
432,02/06/2024,0,0,0,27813298.544554457,21377516.153465346,26397147.72772277,166019.79702970386,134449.78712871298,174926.405940596,0,0
433,02/07/2024,0,0,0,27988224.95049505,21511965.94059406,26563167.524752475,166019.79702970386,134449.78712871298,174926.4059405923,0,0
434,02/08/2024,0,0,0,28163151.356435645,21646415.72772277,26729187.32178218,166019.79702970386,134449.78712871298,174926.405940596,0,0
435,02/09/2024,0,0,0,28338077.762376238,21780865.514851484,26895207.118811883,166019.79702970386,134449.78712871298,174926.4059405923,0,0
436,02/10/2024,0,0,0,28513004.16831683,21915315.301980197,27061226.915841583,166019.79702970013,134449.78712871298,174926.4059405923,0,0
437,02/11/2024,0,0,0,28687930.574257426,22049765.08910891,27227246.712871287,166019.79702970386,134449.78712871298,174926.405940596,0,0
438,02/12/2024,0,0,0,28862856.98019802,22184214.876237623,27393266.50990099,166019.79702970386,134449.78712871298,174926.4059405923,0,0
439,02/13/2024,0,0,0,29037783.386138614,22318664.663366336,27559286.306930695,166019.79702970386,134449.78712871298,174926.405940596,0,0
440,02/14/2024,0,0,0,29212709.792079207,22453114.45049505,27725306.103960395,166019.79702970013,134449.78712871298,174926.4059405923,0,0
441,02/15/2024,0,0,0,29387636.198019803,22587564.237623762,27891325.9009901,166019.79702970386,134449.78712871298,174926.405940596,0,0
442,02/16/2024,0,0,0,29562562.603960395,22722014.024752475,28057345.698019803,166019.79702970386,134449.78712871298,174926.4059405923,0,0
443,02/17/2024,0,0,0,29737489.00990099,22856463.81188119,28223365.495049506,166019.79702970386,134449.78712871298,174926.405940596,0,0
444,02/18/2024,0,0,0,29912415.415841583,22990913.5990099,28389385.292079207,166019.79702970013,134449.78712871298,174926.4059405923,0,0
445,02/19/2024,0,0,0,30087341.82178218,23125363.386138614,28555405.08910891,166019.79702970386,134449.78712871298,174926.405940596,0,0
446,02/20/2024,0,0,0,30262268.22772277,23259813.173267327,28721424.886138614,166019.79702970386,134449.78712871298,174926.4059405923,0,0
447,02/21/2024,0,0,0,30437194.633663367,23394262.96039604,28887444.683168318,166019.79702970386,134449.78712871298,174926.405940596,0,0
448,02/22/2024,0,0,0,30612121.03960396,23528712.747524753,29053464.48019802,166019.79702970013,134449.78712871298,174926.4059405923,0,0
449,02/23/2024,0,0,0,30787047.445544556,23663162.534653466,29219484.277227722,166019.79702970386,134449.78712871298,174926.405940596,0,0
450,02/24/2024,0,0,0,30961973.851485148,23797612.32178218,29385504.074257426,166019.79702970386,134449.78712871298,174926.4059405923,0,0
451,02/25/2024,0,0,0,31136900.257425744,23932062.108910892,29551523.87128713,166019.79702970386,134449.78712871298,174926.405940596,0,0
452,02/26/2024,0,0,0,31311826.663366336,24066511.896039605,29717543.66831683,166019.79702970013,134449.78712871298,174926.4059405923,0,0
453,02/27/2024,0,0,0,31486753.069306932,24200961.683168318,29883563.465346534,166019.79702970386,134449.78712871298,174926.405940596,0,0
454,02/28/2024,0,0,0,31661679.475247525,24335411.47029703,30049583.262376238,166019.79702970386,134449.78712871298,174926.4059405923,0,0
455,02/29/2024,0,0,0,31836605.881188117,24469861.257425744,30215603.05940594,166019.79702970386,134449.78712871298,174926.4059405923,0,0
456,03/01/2024,0,0,0,32011532.287128713,24604311.044554457,30381622.856435645,166019.79702970386,134449.78712871298,174926.405940596,0,0
457,03/02/2024,0,0,0,32186458.693069305,24738760.83168317,30547642.653465346,166019.79702970013,134449.78712871298,174926.4059405923,0,0
458,03/03/2024,0,0,0,32361385.0990099,24873210.618811883,30713662.45049505,166019.79702970386,134449.78712871298,174926.405940596,0,0
459,03/04/2024,0,0,0,32536311.504950494,25007660.405940592,30879682.247524753,166019.79702970386,134449.78712870926,174926.4059405923,0,0
460,03/05/2024,0,0,0,32711237.91089109,25142110.193069305,31045702.044554457,166019.79702970386,134449.78712871298,174926.405940596,0,0
461,03/06/2024,0,0,0,32886164.316831682,25276559.98019802,31211721.841584157,166019.79702970013,134449.78712871298,174926.4059405923,0,0
462,03/07/2024,0,0,0,33061090.722772278,25411009.76732673,31377741.63861386,166019.79702970386,134449.78712871298,174926.405940596,0,0
463,03/08/2024,0,0,0,33236017.12871287,25545459.554455444,31543761.435643565,166019.79702970386,134449.78712871298,174926.4059405923,0,0
464,03/09/2024,0,0,0,33410943.534653466,25679909.341584157,31709781.23267327,166019.79702970386,134449.78712871298,174926.405940596,0,0
465,03/10/2024,0,0,0,33585869.94059406,25814359.12871287,31875801.02970297,166019.79702970013,134449.78712871298,174926.405940596,0,0
466,03/11/2024,0,0,0,33760796.346534654,25948808.915841583,32041820.826732673,166019.79702970386,134449.78712871298,174926.4059405923,0,0
467,03/12/2024,0,0,0,33935722.75247525,26083258.702970296,32207840.623762377,166019.79702970386,134449.78712871298,174926.4059405923,0,0
468,03/13/2024,0,0,0,34110649.15841584,26217708.49009901,32373860.42079208,166019.79702970386,134449.78712871298,174926.4059405923,0,0
469,03/14/2024,0,0,0,34285575.56435644,26352158.277227722,32539880.21782178,166019.79702970013,134449.78712871298,174926.40594059974,0,0
470,03/15/2024,0,0,0,34460501.97029703,26486608.064356435,32705900.014851484,166019.79702970386,134449.78712871298,174926.4059405923,0,0
471,03/16/2024,0,0,0,34635428.37623762,26621057.851485148,32871919.81188119,166019.79702970386,134449.78712871298,174926.4059405923,0,0
472,03/17/2024,0,0,0,34810354.782178216,26755507.63861386,33037939.608910892,166019.79702970386,134449.78712871298,174926.4059405923,0,0
473,03/18/2024,0,0,0,34985281.188118815,26889957.425742574,33203959.405940592,166019.79702970013,134449.78712871298,174926.40594059974,0,0
474,03/19/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,166019.79702970386,134449.78712871298,174926.4059405923,0,0
475,03/20/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
476,03/21/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
477,03/22/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
478,03/23/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
479,03/24/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
480,03/25/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
481,03/26/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
482,03/27/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
483,03/28/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
484,03/29/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
485,03/30/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
486,03/31/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
487,04/01/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
488,04/02/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
489,04/03/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
490,04/04/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
491,04/05/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
492,04/06/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
493,04/07/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
494,04/08/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
495,04/09/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
496,04/10/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
497,04/11/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
498,04/12/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
499,04/13/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
500,04/14/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
501,04/15/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
502,04/16/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
503,04/17/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
504,04/18/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
505,04/19/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
506,04/20/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
507,04/21/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
508,04/22/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
509,04/23/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
510,04/24/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
511,04/25/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
512,04/26/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
513,04/27/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
514,04/28/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
515,04/29/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
516,04/30/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
517,05/01/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
518,05/02/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
519,05/03/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
520,05/04/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
521,05/05/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
522,05/06/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
523,05/07/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
524,05/08/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
525,05/09/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
526,05/10/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
527,05/11/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
528,05/12/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
529,05/13/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
530,05/14/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
531,05/15/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
532,05/16/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
533,05/17/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
534,05/18/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
535,05/19/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
536,05/20/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
537,05/21/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
538,05/22/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
539,05/23/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
540,05/24/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
541,05/25/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
542,05/26/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
543,05/27/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
544,05/28/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
545,05/29/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
546,05/30/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
547,05/31/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
548,06/01/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
549,06/02/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
550,06/03/2024,0,0,0,35160207.59405941,27024407.212871287,33369979.202970296,0.0,0.0,0.0,0,0
