,date,0_4,5_12,13_17,18_49,50_64,65+
0,08/08/2022,2376.622428164716,5040.55013014388,824.9930557407099,4426.788946136767,1125.4526062024738,0
1,08/09/2022,2376.622428164716,5040.55013014388,824.9930557407099,4426.788946136767,1125.4526062024738,0
2,08/10/2022,2376.622428164716,5040.55013014388,824.9930557407099,4426.788946136767,1125.4526062024738,0
3,08/11/2022,2376.622428164716,5040.55013014388,824.9930557407099,4426.788946136767,1125.4526062024738,0
4,08/12/2022,2376.622428164716,5040.55013014388,824.9930557407099,4426.788946136767,1125.4526062024738,0
5,08/13/2022,2376.622428164716,5040.55013014388,824.9930557407099,4426.788946136767,1125.4526062024738,0
6,08/15/2022,0.0,0.0,0.0,0.0,0.0,0
7,08/16/2022,0.0,0.0,0.0,0.0,0.0,0
8,08/17/2022,0.0,0.0,0.0,0.0,0.0,0
9,08/18/2022,0.0,0.0,0.0,0.0,0.0,0
10,08/19/2022,0.0,0.0,0.0,0.0,0.0,0
11,08/20/2022,0.0,0.0,0.0,0.0,0.0,0
12,08/22/2022,31.844254360412574,0.0,0.0,0.0,130.6453703275825,482.26169506930165
13,08/23/2022,31.844254360412574,0.0,0.0,0.0,130.6453703275825,482.26169506930165
14,08/24/2022,31.844254360412574,0.0,0.0,0.0,130.6453703275825,482.26169506930165
15,08/25/2022,31.844254360412574,0.0,0.0,0.0,130.6453703275825,482.26169506930165
16,08/26/2022,31.844254360412574,0.0,0.0,0.0,130.6453703275825,482.26169506930165
17,08/27/2022,31.844254360412574,0.0,0.0,0.0,130.6453703275825,482.26169506930165
18,08/29/2022,381.66619943128467,144.2796034462297,203.68168233989795,781.0760523510489,641.4484874989448,978.1309030620665
19,08/30/2022,381.66619943128467,144.2796034462297,203.68168233989795,781.0760523510489,641.4484874989448,978.1309030620665
20,08/31/2022,381.66619943128467,144.2796034462297,203.68168233989795,781.0760523510489,641.4484874989448,978.1309030620665
21,09/01/2022,381.66619943128467,144.2796034462297,203.68168233989795,781.0760523510489,641.4484874989448,978.1309030620665
22,09/02/2022,381.66619943128467,144.2796034462297,203.68168233989795,781.0760523510489,641.4484874989448,978.1309030620665
23,09/03/2022,381.66619943128467,144.2796034462297,203.68168233989795,781.0760523510489,641.4484874989448,978.1309030620665
24,09/05/2022,660.4444850038304,638.7990462892728,399.8061861494432,1514.5428529079272,1042.0491745931922,1244.9471060698995
25,09/06/2022,660.4444850038304,638.7990462892728,399.8061861494432,1514.5428529079272,1042.0491745931922,1244.9471060698995
26,09/07/2022,660.4444850038304,638.7990462892728,399.8061861494432,1514.5428529079272,1042.0491745931922,1244.9471060698995
27,09/08/2022,660.4444850038304,638.7990462892728,399.8061861494432,1514.5428529079272,1042.0491745931922,1244.9471060698995
28,09/09/2022,660.4444850038304,638.7990462892728,399.8061861494432,1514.5428529079272,1042.0491745931922,1244.9471060698995
29,09/10/2022,660.4444850038304,638.7990462892728,399.8061861494432,1514.5428529079272,1042.0491745931922,1244.9471060698995
30,09/12/2022,1140.929151139687,1294.809145351463,714.6208561665878,2698.881186122356,1765.2815128840646,1913.0581470468335
31,09/13/2022,1140.929151139687,1294.809145351463,714.6208561665878,2698.881186122356,1765.2815128840646,1913.0581470468335
32,09/14/2022,1140.929151139687,1294.809145351463,714.6208561665878,2698.881186122356,1765.2815128840646,1913.0581470468335
33,09/15/2022,1140.929151139687,1294.809145351463,714.6208561665878,2698.881186122356,1765.2815128840646,1913.0581470468335
34,09/16/2022,1140.929151139687,1294.809145351463,714.6208561665878,2698.881186122356,1765.2815128840646,1913.0581470468335
35,09/17/2022,1140.929151139687,1294.809145351463,714.6208561665878,2698.881186122356,1765.2815128840646,1913.0581470468335
36,09/19/2022,1341.5911744573261,1580.8523892524443,848.6303335980475,3202.318522774924,2062.8632591851106,2150.405224667157
37,09/20/2022,1341.5911744573261,1580.8523892524443,848.6303335980475,3202.318522774924,2062.8632591851106,2150.405224667157
38,09/21/2022,1341.5911744573261,1580.8523892524443,848.6303335980475,3202.318522774924,2062.8632591851106,2150.405224667157
39,09/22/2022,1341.5911744573261,1580.8523892524443,848.6303335980475,3202.318522774924,2062.8632591851106,2150.405224667157
40,09/23/2022,1341.5911744573261,1580.8523892524443,848.6303335980475,3202.318522774924,2062.8632591851106,2150.405224667157
41,09/24/2022,1341.5911744573261,1580.8523892524443,848.6303335980475,3202.318522774924,2062.8632591851106,2150.405224667157
42,09/26/2022,1461.5999451600444,1749.1352119911521,924.7447123718795,3493.3513156681415,2246.149541847925,2281.9095306029885
43,09/27/2022,1461.5999451600444,1749.1352119911521,924.7447123718795,3493.3513156681415,2246.149541847925,2281.9095306029885
44,09/28/2022,1461.5999451600444,1749.1352119911521,924.7447123718795,3493.3513156681415,2246.149541847925,2281.9095306029885
45,09/29/2022,1461.5999451600444,1749.1352119911521,924.7447123718795,3493.3513156681415,2246.149541847925,2281.9095306029885
46,09/30/2022,1461.5999451600444,1749.1352119911521,924.7447123718795,3493.3513156681415,2246.149541847925,2281.9095306029885
47,10/01/2022,1461.5999451600444,1749.1352119911521,924.7447123718795,3493.3513156681415,2246.149541847925,2281.9095306029885
48,10/03/2022,1954.8014196816519,2656.296480243899,1250.7259666402986,4739.591665278092,2985.7057740496252,2753.798693193063
49,10/04/2022,1954.8014196816519,2656.296480243899,1250.7259666402986,4739.591665278092,2985.7057740496252,2753.798693193063
50,10/05/2022,1954.8014196816519,2656.296480243899,1250.7259666402986,4739.591665278092,2985.7057740496252,2753.798693193063
