,date,0_4,5_12,13_17,18_49,50_64,65+
0,08/08/2022,418.4566659761369,4086.61419576383,0,2530.8334869787504,4088.4380496938647,1301.4800897152804
1,08/09/2022,418.4566659761369,4086.61419576383,0,2530.8334869787504,4088.4380496938647,1301.4800897152804
2,08/10/2022,418.4566659761369,4086.61419576383,0,2530.8334869787504,4088.4380496938647,1301.4800897152804
3,08/11/2022,418.4566659761369,4086.61419576383,0,2530.8334869787504,4088.4380496938647,1301.4800897152804
4,08/12/2022,418.4566659761369,4086.61419576383,0,2530.8334869787504,4088.4380496938647,1301.4800897152804
5,08/13/2022,418.4566659761369,4086.61419576383,0,2530.8334869787504,4088.4380496938647,1301.4800897152804
6,08/15/2022,593.4881814406972,0.0,0,0.0,0.0,0.0
7,08/16/2022,593.4881814406972,0.0,0,0.0,0.0,0.0
8,08/17/2022,593.4881814406972,0.0,0,0.0,0.0,0.0
9,08/18/2022,593.4881814406972,0.0,0,0.0,0.0,0.0
10,08/19/2022,593.4881814406972,0.0,0,0.0,0.0,0.0
11,08/20/2022,593.4881814406972,0.0,0,0.0,0.0,0.0
12,08/22/2022,505.0394820271897,0.0,111.16091313136896,36.34827126628807,0.0,442.4118624662447
13,08/23/2022,505.0394820271897,0.0,111.16091313136896,36.34827126628807,0.0,442.4118624662447
14,08/24/2022,505.0394820271897,0.0,111.16091313136896,36.34827126628807,0.0,442.4118624662447
15,08/25/2022,505.0394820271897,0.0,111.16091313136896,36.34827126628807,0.0,442.4118624662447
16,08/26/2022,505.0394820271897,0.0,111.16091313136896,36.34827126628807,0.0,442.4118624662447
17,08/27/2022,505.0394820271897,0.0,111.16091313136896,36.34827126628807,0.0,442.4118624662447
18,08/29/2022,666.4464852939185,229.41889746750104,385.50563175135403,800.7400304751378,157.76856135360183,1140.3604914259386
19,08/30/2022,666.4464852939185,229.41889746750104,385.50563175135403,800.7400304751378,157.76856135360183,1140.3604914259386
20,08/31/2022,666.4464852939185,229.41889746750104,385.50563175135403,800.7400304751378,157.76856135360183,1140.3604914259386
21,09/01/2022,666.4464852939185,229.41889746750104,385.50563175135403,800.7400304751378,157.76856135360183,1140.3604914259386
22,09/02/2022,666.4464852939185,229.41889746750104,385.50563175135403,800.7400304751378,157.76856135360183,1140.3604914259386
23,09/03/2022,666.4464852939185,229.41889746750104,385.50563175135403,800.7400304751378,157.76856135360183,1140.3604914259386
24,09/05/2022,749.1158485461294,583.027776304716,474.7126873223907,1412.3886312377178,817.9611305701559,1666.3273679443391
25,09/06/2022,749.1158485461294,583.027776304716,474.7126873223907,1412.3886312377178,817.9611305701559,1666.3273679443391
26,09/07/2022,749.1158485461294,583.027776304716,474.7126873223907,1412.3886312377178,817.9611305701559,1666.3273679443391
27,09/08/2022,749.1158485461294,583.027776304716,474.7126873223907,1412.3886312377178,817.9611305701559,1666.3273679443391
28,09/09/2022,749.1158485461294,583.027776304716,474.7126873223907,1412.3886312377178,817.9611305701559,1666.3273679443391
29,09/10/2022,749.1158485461294,583.027776304716,474.7126873223907,1412.3886312377178,817.9611305701559,1666.3273679443391
30,09/12/2022,1072.9242260373771,1100.041385387969,717.2671439968701,2453.5694685238454,1697.3531029337573,2719.1355197456214
31,09/13/2022,1072.9242260373771,1100.041385387969,717.2671439968701,2453.5694685238454,1697.3531029337573,2719.1355197456214
32,09/14/2022,1072.9242260373771,1100.041385387969,717.2671439968701,2453.5694685238454,1697.3531029337573,2719.1355197456214
33,09/15/2022,1072.9242260373771,1100.041385387969,717.2671439968701,2453.5694685238454,1697.3531029337573,2719.1355197456214
34,09/16/2022,1072.9242260373771,1100.041385387969,717.2671439968701,2453.5694685238454,1697.3531029337573,2719.1355197456214
35,09/17/2022,1072.9242260373771,1100.041385387969,717.2671439968701,2453.5694685238454,1697.3531029337573,2719.1355197456214
36,09/19/2022,1159.9862622280878,1323.9573258214762,799.561231178044,2889.9908812194285,2107.5091245199533,3135.7260034999144
37,09/20/2022,1159.9862622280878,1323.9573258214762,799.561231178044,2889.9908812194285,2107.5091245199533,3135.7260034999144
38,09/21/2022,1159.9862622280878,1323.9573258214762,799.561231178044,2889.9908812194285,2107.5091245199533,3135.7260034999144
39,09/22/2022,1159.9862622280878,1323.9573258214762,799.561231178044,2889.9908812194285,2107.5091245199533,3135.7260034999144
40,09/23/2022,1159.9862622280878,1323.9573258214762,799.561231178044,2889.9908812194285,2107.5091245199533,3135.7260034999144
41,09/24/2022,1159.9862622280878,1323.9573258214762,799.561231178044,2889.9908812194285,2107.5091245199533,3135.7260034999144
42,09/26/2022,1183.7148179997587,1457.6187230471571,842.0595738432922,3140.9548284119915,2414.272004917247,3371.890034906887
43,09/27/2022,1183.7148179997587,1457.6187230471571,842.0595738432922,3140.9548284119915,2414.272004917247,3371.890034906887
44,09/28/2022,1183.7148179997587,1457.6187230471571,842.0595738432922,3140.9548284119915,2414.272004917247,3371.890034906887
45,09/29/2022,1183.7148179997587,1457.6187230471571,842.0595738432922,3140.9548284119915,2414.272004917247,3371.890034906887
46,09/30/2022,1183.7148179997587,1457.6187230471571,842.0595738432922,3140.9548284119915,2414.272004917247,3371.890034906887
47,10/01/2022,1183.7148179997587,1457.6187230471571,842.0595738432922,3140.9548284119915,2414.272004917247,3371.890034906887
48,10/03/2022,1267.3576345472381,2095.596953580282,991.8361283843085,4167.229318805142,3943.046751763563,4247.50283870062
49,10/04/2022,1267.3576345472381,2095.596953580282,991.8361283843085,4167.229318805142,3943.046751763563,4247.50283870062
