,date,0_4,5_12,13_17,18_49,50_64,65+
0,08/08/2022,0,140.4337992029373,1001.5103024770355,0,0,0
1,08/09/2022,0,140.4337992029373,1001.5103024770355,0,0,0
2,08/10/2022,0,140.4337992029373,1001.5103024770355,0,0,0
3,08/11/2022,0,140.4337992029373,1001.5103024770355,0,0,0
4,08/12/2022,0,140.4337992029373,1001.5103024770355,0,0,0
5,08/13/2022,0,140.4337992029373,1001.5103024770355,0,0,0
6,08/15/2022,0,287.88646732058083,0.0,898.6507810080103,0,0
7,08/16/2022,0,287.88646732058083,0.0,898.6507810080103,0,0
8,08/17/2022,0,287.88646732058083,0.0,898.6507810080103,0,0
9,08/18/2022,0,287.88646732058083,0.0,898.6507810080103,0,0
10,08/19/2022,0,287.88646732058083,0.0,898.6507810080103,0,0
11,08/20/2022,0,287.88646732058083,0.0,898.6507810080103,0,0
12,08/22/2022,0,231.764300086686,36.406276876571646,767.2635736305625,656.5190954886343,1014.176322578494
13,08/23/2022,0,231.764300086686,36.406276876571646,767.2635736305625,656.5190954886343,1014.176322578494
14,08/24/2022,0,231.764300086686,36.406276876571646,767.2635736305625,656.5190954886343,1014.176322578494
15,08/25/2022,0,231.764300086686,36.406276876571646,767.2635736305625,656.5190954886343,1014.176322578494
16,08/26/2022,0,231.764300086686,36.406276876571646,767.2635736305625,656.5190954886343,1014.176322578494
17,08/27/2022,0,231.764300086686,36.406276876571646,767.2635736305625,656.5190954886343,1014.176322578494
18,08/29/2022,640.1109070729632,295.1420476670327,83.43939857276375,927.928908399346,814.6222000003822,1391.4987511834315
19,08/30/2022,640.1109070729632,295.1420476670327,83.43939857276375,927.928908399346,814.6222000003822,1391.4987511834315
20,08/31/2022,640.1109070729632,295.1420476670327,83.43939857276375,927.928908399346,814.6222000003822,1391.4987511834315
21,09/01/2022,640.1109070729632,295.1420476670327,83.43939857276375,927.928908399346,814.6222000003822,1391.4987511834315
22,09/02/2022,640.1109070729632,295.1420476670327,83.43939857276375,927.928908399346,814.6222000003822,1391.4987511834315
23,09/03/2022,640.1109070729632,295.1420476670327,83.43939857276375,927.928908399346,814.6222000003822,1391.4987511834315
24,09/05/2022,674.4684268322977,323.95960201327193,118.32428554361161,980.4701320606964,844.0041553512467,1383.8349445519952
25,09/06/2022,674.4684268322977,323.95960201327193,118.32428554361161,980.4701320606964,844.0041553512467,1383.8349445519952
26,09/07/2022,674.4684268322977,323.95960201327193,118.32428554361161,980.4701320606964,844.0041553512467,1383.8349445519952
27,09/08/2022,674.4684268322977,323.95960201327193,118.32428554361161,980.4701320606964,844.0041553512467,1383.8349445519952
28,09/09/2022,674.4684268322977,323.95960201327193,118.32428554361161,980.4701320606964,844.0041553512467,1383.8349445519952
29,09/10/2022,674.4684268322977,323.95960201327193,118.32428554361161,980.4701320606964,844.0041553512467,1383.8349445519952
30,09/12/2022,759.1190935466005,456.6032504777543,190.81490725669389,1343.537261631303,1138.2143583675538,1797.367798367818
31,09/13/2022,759.1190935466005,456.6032504777543,190.81490725669389,1343.537261631303,1138.2143583675538,1797.367798367818
32,09/14/2022,759.1190935466005,456.6032504777543,190.81490725669389,1343.537261631303,1138.2143583675538,1797.367798367818
33,09/15/2022,759.1190935466005,456.6032504777543,190.81490725669389,1343.537261631303,1138.2143583675538,1797.367798367818
34,09/16/2022,759.1190935466005,456.6032504777543,190.81490725669389,1343.537261631303,1138.2143583675538,1797.367798367818
35,09/17/2022,759.1190935466005,456.6032504777543,190.81490725669389,1343.537261631303,1138.2143583675538,1797.367798367818
36,09/19/2022,606.4732841925819,488.4380890805869,219.04383415917016,1407.9520602937343,1177.5043765679663,1796.2809435660672
37,09/20/2022,606.4732841925819,488.4380890805869,219.04383415917016,1407.9520602937343,1177.5043765679663,1796.2809435660672
38,09/21/2022,606.4732841925819,488.4380890805869,219.04383415917016,1407.9520602937343,1177.5043765679663,1796.2809435660672
39,09/22/2022,606.4732841925819,488.4380890805869,219.04383415917016,1407.9520602937343,1177.5043765679663,1796.2809435660672
40,09/23/2022,606.4732841925819,488.4380890805869,219.04383415917016,1407.9520602937343,1177.5043765679663,1796.2809435660672
41,09/24/2022,606.4732841925819,488.4380890805869,219.04383415917016,1407.9520602937343,1177.5043765679663,1796.2809435660672
42,09/26/2022,403.1613715377482,489.2594833798682,237.10198526652442,1397.3979768433592,1157.6696220566225,1706.9966908487015
43,09/27/2022,403.1613715377482,489.2594833798682,237.10198526652442,1397.3979768433592,1157.6696220566225,1706.9966908487015
44,09/28/2022,403.1613715377482,489.2594833798682,237.10198526652442,1397.3979768433592,1157.6696220566225,1706.9966908487015
45,09/29/2022,403.1613715377482,489.2594833798682,237.10198526652442,1397.3979768433592,1157.6696220566225,1706.9966908487015
46,09/30/2022,403.1613715377482,489.2594833798682,237.10198526652442,1397.3979768433592,1157.6696220566225,1706.9966908487015
47,10/01/2022,403.1613715377482,489.2594833798682,237.10198526652442,1397.3979768433592,1157.6696220566225,1706.9966908487015
48,10/03/2022,274.21832695847144,488.0539071691862,307.19964548239614,1415.967399765291,1167.3665483551147,1651.6128011899573
49,10/04/2022,274.21832695847144,488.0539071691862,307.19964548239614,1415.967399765291,1167.3665483551147,1651.6128011899573
50,10/05/2022,274.21832695847144,488.0539071691862,307.19964548239614,1415.967399765291,1167.3665483551147,1651.6128011899573
51,10/06/2022,274.21832695847144,488.0539071691862,307.19964548239614,1415.967399765291,1167.3665483551147,1651.6128011899573
52,10/07/2022,274.21832695847144,488.0539071691862,307.19964548239614,1415.967399765291,1167.3665483551147,1651.6128011899573
