,date,0_4,5_12,13_17,18_49,50_64,65+
0,08/08/2022,4489.805992334467,4202.746793938701,2753.5763856881667,7262.479575938492,4198.829423601632,0
1,08/09/2022,4489.805992334467,4202.746793938701,2753.5763856881667,7262.479575938492,4198.829423601632,0
2,08/10/2022,4489.805992334467,4202.746793938701,2753.5763856881667,7262.479575938492,4198.829423601632,0
3,08/11/2022,4489.805992334467,4202.746793938701,2753.5763856881667,7262.479575938492,4198.829423601632,0
4,08/12/2022,4489.805992334467,4202.746793938701,2753.5763856881667,7262.479575938492,4198.829423601632,0
5,08/13/2022,4489.805992334467,4202.746793938701,2753.5763856881667,7262.479575938492,4198.829423601632,0
6,08/15/2022,0.0,0.0,0.0,0.0,0.0,573.243140023581
7,08/16/2022,0.0,0.0,0.0,0.0,0.0,573.243140023581
8,08/17/2022,0.0,0.0,0.0,0.0,0.0,573.243140023581
9,08/18/2022,0.0,0.0,0.0,0.0,0.0,573.243140023581
10,08/19/2022,0.0,0.0,0.0,0.0,0.0,573.243140023581
11,08/20/2022,0.0,0.0,0.0,0.0,0.0,573.243140023581
12,08/22/2022,0.0,0.0,0.0,0.0,0.0,1262.192317086037
13,08/23/2022,0.0,0.0,0.0,0.0,0.0,1262.192317086037
14,08/24/2022,0.0,0.0,0.0,0.0,0.0,1262.192317086037
15,08/25/2022,0.0,0.0,0.0,0.0,0.0,1262.192317086037
16,08/26/2022,0.0,0.0,0.0,0.0,0.0,1262.192317086037
17,08/27/2022,0.0,0.0,0.0,0.0,0.0,1262.192317086037
18,08/29/2022,76.49743524227121,86.15204963272824,42.201624796303456,486.29197715710626,713.3938691763237,2167.171666187627
19,08/30/2022,76.49743524227121,86.15204963272824,42.201624796303456,486.29197715710626,713.3938691763237,2167.171666187627
20,08/31/2022,76.49743524227121,86.15204963272824,42.201624796303456,486.29197715710626,713.3938691763237,2167.171666187627
21,09/01/2022,76.49743524227121,86.15204963272824,42.201624796303456,486.29197715710626,713.3938691763237,2167.171666187627
22,09/02/2022,76.49743524227121,86.15204963272824,42.201624796303456,486.29197715710626,713.3938691763237,2167.171666187627
23,09/03/2022,76.49743524227121,86.15204963272824,42.201624796303456,486.29197715710626,713.3938691763237,2167.171666187627
24,09/05/2022,396.24944603447113,448.29058769669047,219.76779170528724,1286.5351000244577,1406.3986399519692,2788.2276599826705
25,09/06/2022,396.24944603447113,448.29058769669047,219.76779170528724,1286.5351000244577,1406.3986399519692,2788.2276599826705
26,09/07/2022,396.24944603447113,448.29058769669047,219.76779170528724,1286.5351000244577,1406.3986399519692,2788.2276599826705
27,09/08/2022,396.24944603447113,448.29058769669047,219.76779170528724,1286.5351000244577,1406.3986399519692,2788.2276599826705
28,09/09/2022,396.24944603447113,448.29058769669047,219.76779170528724,1286.5351000244577,1406.3986399519692,2788.2276599826705
29,09/10/2022,396.24944603447113,448.29058769669047,219.76779170528724,1286.5351000244577,1406.3986399519692,2788.2276599826705
30,09/12/2022,820.9507745461351,936.2281462048239,459.6021841157322,2444.2819358084307,2516.509147913707,4307.164551424762
31,09/13/2022,820.9507745461351,936.2281462048239,459.6021841157322,2444.2819358084307,2516.509147913707,4307.164551424762
32,09/14/2022,820.9507745461351,936.2281462048239,459.6021841157322,2444.2819358084307,2516.509147913707,4307.164551424762
33,09/15/2022,820.9507745461351,936.2281462048239,459.6021841157322,2444.2819358084307,2516.509147913707,4307.164551424762
34,09/16/2022,820.9507745461351,936.2281462048239,459.6021841157322,2444.2819358084307,2516.509147913707,4307.164551424762
35,09/17/2022,820.9507745461351,936.2281462048239,459.6021841157322,2444.2819358084307,2516.509147913707,4307.164551424762
36,09/19/2022,1017.1218981398125,1172.5565060904923,576.6749333820884,2946.3635085808096,2989.28506140889,4853.605342253075
37,09/20/2022,1017.1218981398125,1172.5565060904923,576.6749333820884,2946.3635085808096,2989.28506140889,4853.605342253075
38,09/21/2022,1017.1218981398125,1172.5565060904923,576.6749333820884,2946.3635085808096,2989.28506140889,4853.605342253075
39,09/22/2022,1017.1218981398125,1172.5565060904923,576.6749333820884,2946.3635085808096,2989.28506140889,4853.605342253075
40,09/23/2022,1017.1218981398125,1172.5565060904923,576.6749333820884,2946.3635085808096,2989.28506140889,4853.605342253075
41,09/24/2022,1017.1218981398125,1172.5565060904923,576.6749333820884,2946.3635085808096,2989.28506140889,4853.605342253075
42,09/26/2022,1165.639128822068,1359.0518925150404,688.1384111364043,3211.9791315555944,3260.4545906324743,5133.888380677454
43,09/27/2022,1165.639128822068,1359.0518925150404,688.1384111364043,3211.9791315555944,3260.4545906324743,5133.888380677454
44,09/28/2022,1165.639128822068,1359.0518925150404,688.1384111364043,3211.9791315555944,3260.4545906324743,5133.888380677454
45,09/29/2022,1165.639128822068,1359.0518925150404,688.1384111364043,3211.9791315555944,3260.4545906324743,5133.888380677454
46,09/30/2022,1165.639128822068,1359.0518925150404,688.1384111364043,3211.9791315555944,3260.4545906324743,5133.888380677454
47,10/01/2022,1165.639128822068,1359.0518925150404,688.1384111364043,3211.9791315555944,3260.4545906324743,5133.888380677454
48,10/03/2022,1917.5470422214769,2246.830551288655,1229.6869941399632,4469.821162932732,4427.467866390502,6091.392170170962
49,10/04/2022,1917.5470422214769,2246.830551288655,1229.6869941399632,4469.821162932732,4427.467866390502,6091.392170170962
50,10/05/2022,1917.5470422214769,2246.830551288655,1229.6869941399632,4469.821162932732,4427.467866390502,6091.392170170962
51,10/06/2022,1917.5470422214769,2246.830551288655,1229.6869941399632,4469.821162932732,4427.467866390502,6091.392170170962
