,date,0_4,5_12,13_17,18_49,50_64,65+
0,08/08/2022,0,3392.7494836521687,1465.3617143406113,7328.5103397126695,773.820353497883,0
1,08/09/2022,0,3392.7494836521687,1465.3617143406113,7328.5103397126695,773.820353497883,0
2,08/10/2022,0,3392.7494836521687,1465.3617143406113,7328.5103397126695,773.820353497883,0
3,08/11/2022,0,3392.7494836521687,1465.3617143406113,7328.5103397126695,773.820353497883,0
4,08/12/2022,0,3392.7494836521687,1465.3617143406113,7328.5103397126695,773.820353497883,0
5,08/13/2022,0,3392.7494836521687,1465.3617143406113,7328.5103397126695,773.820353497883,0
6,08/15/2022,1490.649942232744,3.8902760755190053,147.76914905087335,0.0,0.0,146.32450289233216
7,08/16/2022,1490.649942232744,3.8902760755190053,147.76914905087335,0.0,0.0,146.32450289233216
8,08/17/2022,1490.649942232744,3.8902760755190053,147.76914905087335,0.0,0.0,146.32450289233216
9,08/18/2022,1490.649942232744,3.8902760755190053,147.76914905087335,0.0,0.0,146.32450289233216
10,08/19/2022,1490.649942232744,3.8902760755190053,147.76914905087335,0.0,0.0,146.32450289233216
11,08/20/2022,1490.649942232744,3.8902760755190053,147.76914905087335,0.0,0.0,146.32450289233216
12,08/22/2022,1312.413378528282,656.6270156513035,378.41336366897514,396.75898687703886,809.7447444149113,1949.7906634381516
13,08/23/2022,1312.413378528282,656.6270156513035,378.41336366897514,396.75898687703886,809.7447444149113,1949.7906634381516
14,08/24/2022,1312.413378528282,656.6270156513035,378.41336366897514,396.75898687703886,809.7447444149113,1949.7906634381516
15,08/25/2022,1312.413378528282,656.6270156513035,378.41336366897514,396.75898687703886,809.7447444149113,1949.7906634381516
16,08/26/2022,1312.413378528282,656.6270156513035,378.41336366897514,396.75898687703886,809.7447444149113,1949.7906634381516
17,08/27/2022,1312.413378528282,656.6270156513035,378.41336366897514,396.75898687703886,809.7447444149113,1949.7906634381516
18,08/29/2022,1651.3247964670932,1379.676638676082,698.5205333237565,1977.0542299280605,2017.971185414958,2984.1146269606616
19,08/30/2022,1651.3247964670932,1379.676638676082,698.5205333237565,1977.0542299280605,2017.971185414958,2984.1146269606616
20,08/31/2022,1651.3247964670932,1379.676638676082,698.5205333237565,1977.0542299280605,2017.971185414958,2984.1146269606616
21,09/01/2022,1651.3247964670932,1379.676638676082,698.5205333237565,1977.0542299280605,2017.971185414958,2984.1146269606616
22,09/02/2022,1651.3247964670932,1379.676638676082,698.5205333237565,1977.0542299280605,2017.971185414958,2984.1146269606616
23,09/03/2022,1651.3247964670932,1379.676638676082,698.5205333237565,1977.0542299280605,2017.971185414958,2984.1146269606616
24,09/05/2022,1797.2923628029398,1907.5826706934276,924.4334933726685,3216.9915842055784,2924.7892489363812,3645.6900294911347
25,09/06/2022,1797.2923628029398,1907.5826706934276,924.4334933726685,3216.9915842055784,2924.7892489363812,3645.6900294911347
26,09/07/2022,1797.2923628029398,1907.5826706934276,924.4334933726685,3216.9915842055784,2924.7892489363812,3645.6900294911347
27,09/08/2022,1797.2923628029398,1907.5826706934276,924.4334933726685,3216.9915842055784,2924.7892489363812,3645.6900294911347
28,09/09/2022,1797.2923628029398,1907.5826706934276,924.4334933726685,3216.9915842055784,2924.7892489363812,3645.6900294911347
29,09/10/2022,1797.2923628029398,1907.5826706934276,924.4334933726685,3216.9915842055784,2924.7892489363812,3645.6900294911347
30,09/12/2022,2518.0910369831627,3044.211545632186,1447.122994578673,5452.608557263578,4757.682403354105,5485.296148340481
31,09/13/2022,2518.0910369831627,3044.211545632186,1447.122994578673,5452.608557263578,4757.682403354105,5485.296148340481
32,09/14/2022,2518.0910369831627,3044.211545632186,1447.122994578673,5452.608557263578,4757.682403354105,5485.296148340481
33,09/15/2022,2518.0910369831627,3044.211545632186,1447.122994578673,5452.608557263578,4757.682403354105,5485.296148340481
34,09/16/2022,2518.0910369831627,3044.211545632186,1447.122994578673,5452.608557263578,4757.682403354105,5485.296148340481
35,09/17/2022,2518.0910369831627,3044.211545632186,1447.122994578673,5452.608557263578,4757.682403354105,5485.296148340481
36,09/19/2022,2682.5007856798466,3479.81144860223,1640.618084805089,6372.885685541128,5480.0011808639165,6101.372347936796
37,09/20/2022,2682.5007856798466,3479.81144860223,1640.618084805089,6372.885685541128,5480.0011808639165,6101.372347936796
38,09/21/2022,2682.5007856798466,3479.81144860223,1640.618084805089,6372.885685541128,5480.0011808639165,6101.372347936796
39,09/22/2022,2682.5007856798466,3479.81144860223,1640.618084805089,6372.885685541128,5480.0011808639165,6101.372347936796
40,09/23/2022,2682.5007856798466,3479.81144860223,1640.618084805089,6372.885685541128,5480.0011808639165,6101.372347936796
41,09/24/2022,2682.5007856798466,3479.81144860223,1640.618084805089,6372.885685541128,5480.0011808639165,6101.372347936796
42,09/26/2022,2715.6981516231353,3745.4258910867634,1738.1232892669373,6901.976112153825,5879.4169444925365,6419.431099431074
43,09/27/2022,2715.6981516231353,3745.4258910867634,1738.1232892669373,6901.976112153825,5879.4169444925365,6419.431099431074
44,09/28/2022,2715.6981516231353,3745.4258910867634,1738.1232892669373,6901.976112153825,5879.4169444925365,6419.431099431074
45,09/29/2022,2715.6981516231353,3745.4258910867634,1738.1232892669373,6901.976112153825,5879.4169444925365,6419.431099431074
46,09/30/2022,2715.6981516231353,3745.4258910867634,1738.1232892669373,6901.976112153825,5879.4169444925365,6419.431099431074
47,10/01/2022,2715.6981516231353,3745.4258910867634,1738.1232892669373,6901.976112153825,5879.4169444925365,6419.431099431074
