,date,0_4,5_12,13_17,18_49,50_64,65+
5,08/13/2022,805.2671273837566,1264.8447831699737,1766.4007453368276,10787.772937507203,6996.379181488704,2682.7805304400317
6,08/15/2022,501.67268902425093,434.42260401916286,0.0,0.0,0.0,0.0
7,08/16/2022,501.67268902425093,434.42260401916286,0.0,0.0,0.0,0.0
8,08/17/2022,501.67268902425093,434.42260401916286,0.0,0.0,0.0,0.0
9,08/18/2022,501.67268902425093,434.42260401916286,0.0,0.0,0.0,0.0
10,08/19/2022,501.67268902425093,434.42260401916286,0.0,0.0,0.0,0.0
11,08/20/2022,501.67268902425093,434.42260401916286,0.0,0.0,0.0,0.0
12,08/22/2022,627.0293711193951,651.8982921077039,165.97628986250226,0.0,0.0,226.39269019213103
13,08/23/2022,627.0293711193951,651.8982921077039,165.97628986250226,0.0,0.0,226.39269019213103
14,08/24/2022,627.0293711193951,651.8982921077039,165.97628986250226,0.0,0.0,226.39269019213103
15,08/25/2022,627.0293711193951,651.8982921077039,165.97628986250226,0.0,0.0,226.39269019213103
16,08/26/2022,627.0293711193951,651.8982921077039,165.97628986250226,0.0,0.0,226.39269019213103
17,08/27/2022,627.0293711193951,651.8982921077039,165.97628986250226,0.0,0.0,226.39269019213103
18,08/29/2022,986.2260531083499,1083.5840331560294,436.31212515348557,366.38106049702316,258.04921014109306,1720.45687895154
19,08/30/2022,986.2260531083499,1083.5840331560294,436.31212515348557,366.38106049702316,258.04921014109306,1720.45687895154
20,08/31/2022,986.2260531083499,1083.5840331560294,436.31212515348557,366.38106049702316,258.04921014109306,1720.45687895154
21,09/01/2022,986.2260531083499,1083.5840331560294,436.31212515348557,366.38106049702316,258.04921014109306,1720.45687895154
22,09/02/2022,986.2260531083499,1083.5840331560294,436.31212515348557,366.38106049702316,258.04921014109306,1720.45687895154
23,09/03/2022,986.2260531083499,1083.5840331560294,436.31212515348557,366.38106049702316,258.04921014109306,1720.45687895154
24,09/05/2022,1220.8230003432277,1375.1862473417882,640.4848781822137,1889.9312264244056,1336.2247215005202,2904.2337026601326
25,09/06/2022,1220.8230003432277,1375.1862473417882,640.4848781822137,1889.9312264244056,1336.2247215005202,2904.2337026601326
26,09/07/2022,1220.8230003432277,1375.1862473417882,640.4848781822137,1889.9312264244056,1336.2247215005202,2904.2337026601326
27,09/08/2022,1220.8230003432277,1375.1862473417882,640.4848781822137,1889.9312264244056,1336.2247215005202,2904.2337026601326
28,09/09/2022,1220.8230003432277,1375.1862473417882,640.4848781822137,1889.9312264244056,1336.2247215005202,2904.2337026601326
29,09/10/2022,1220.8230003432277,1375.1862473417882,640.4848781822137,1889.9312264244056,1336.2247215005202,2904.2337026601326
30,09/12/2022,1849.686877586298,2110.170650854749,1046.9907135415897,3886.6010051036146,2766.7578435559244,4979.824737183168
31,09/13/2022,1849.686877586298,2110.170650854749,1046.9907135415897,3886.6010051036146,2766.7578435559244,4979.824737183168
32,09/14/2022,1849.686877586298,2110.170650854749,1046.9907135415897,3886.6010051036146,2766.7578435559244,4979.824737183168
33,09/15/2022,1849.686877586298,2110.170650854749,1046.9907135415897,3886.6010051036146,2766.7578435559244,4979.824737183168
34,09/16/2022,1849.686877586298,2110.170650854749,1046.9907135415897,3886.6010051036146,2766.7578435559244,4979.824737183168
35,09/17/2022,1849.686877586298,2110.170650854749,1046.9907135415897,3886.6010051036146,2766.7578435559244,4979.824737183168
36,09/19/2022,2064.7937906419015,2370.347780037699,1208.198772674803,4766.353684294224,3425.124207902851,5842.069101827625
37,09/20/2022,2064.7937906419015,2370.347780037699,1208.198772674803,4766.353684294224,3425.124207902851,5842.069101827625
38,09/21/2022,2064.7937906419015,2370.347780037699,1208.198772674803,4766.353684294224,3425.124207902851,5842.069101827625
39,09/22/2022,2064.7937906419015,2370.347780037699,1208.198772674803,4766.353684294224,3425.124207902851,5842.069101827625
40,09/23/2022,2064.7937906419015,2370.347780037699,1208.198772674803,4766.353684294224,3425.124207902851,5842.069101827625
41,09/24/2022,2064.7937906419015,2370.347780037699,1208.198772674803,4766.353684294224,3425.124207902851,5842.069101827625
42,09/26/2022,2168.041796473753,2488.578145602992,1296.5115049650249,5318.894014598408,3893.875243392013,6383.687947523339
43,09/27/2022,2168.041796473753,2488.578145602992,1296.5115049650249,5318.894014598408,3893.875243392013,6383.687947523339
44,09/28/2022,2168.041796473753,2488.578145602992,1296.5115049650249,5318.894014598408,3893.875243392013,6383.687947523339
45,09/29/2022,2168.041796473753,2488.578145602992,1296.5115049650249,5318.894014598408,3893.875243392013,6383.687947523339
46,09/30/2022,2168.041796473753,2488.578145602992,1296.5115049650249,5318.894014598408,3893.875243392013,6383.687947523339
47,10/01/2022,2168.041796473753,2488.578145602992,1296.5115049650249,5318.894014598408,3893.875243392013,6383.687947523339
48,10/03/2022,2513.8751397199107,2861.9481292937257,1618.8695525994337,8305.824679154173,6265.542541037935,8623.021102646595
49,10/04/2022,2513.8751397199107,2861.9481292937257,1618.8695525994337,8305.824679154173,6265.542541037935,8623.021102646595
50,10/05/2022,2513.8751397199107,2861.9481292937257,1618.8695525994337,8305.824679154173,6265.542541037935,8623.021102646595
51,10/06/2022,2513.8751397199107,2861.9481292937257,1618.8695525994337,8305.824679154173,6265.542541037935,8623.021102646595
52,10/07/2022,2513.8751397199107,2861.9481292937257,1618.8695525994337,8305.824679154173,6265.542541037935,8623.021102646595
53,10/08/2022,2513.8751397199107,2861.9481292937257,1618.8695525994337,8305.824679154173,6265.542541037935,8623.021102646595
54,10/10/2022,2978.622853659062,3420.9554467964686,1993.4430795288856,11043.542030826104,8465.259731766371,10783.704198410744
55,10/11/2022,2978.622853659062,3420.9554467964686,1993.4430795288856,11043.542030826104,8465.259731766371,10783.704198410744
56,10/12/2022,2978.622853659062,3420.9554467964686,1993.4430795288856,11043.542030826104,8465.259731766371,10783.704198410744
57,10/13/2022,2978.622853659062,3420.9554467964686,1993.4430795288856,11043.542030826104,8465.259731766371,10783.704198410744
58,10/14/2022,2978.622853659062,3420.9554467964686,1993.4430795288856,11043.542030826104,8465.259731766371,10783.704198410744
59,10/15/2022,2978.622853659062,3420.9554467964686,1993.4430795288856,11043.542030826104,8465.259731766371,10783.704198410744
60,10/17/2022,3148.973374431944,3716.8755416783883,2143.9687230013496,11851.463597002039,9246.298249664489,11236.610978394097
61,10/18/2022,3148.973374431944,3716.8755416783883,2143.9687230013496,11851.463597002039,9246.298249664489,11236.610978394097
62,10/19/2022,3148.973374431944,3716.8755416783883,2143.9687230013496,11851.463597002039,9246.298249664489,11236.610978394097
63,10/20/2022,3148.973374431944,3716.8755416783883,2143.9687230013496,11851.463597002039,9246.298249664489,11236.610978394097
64,10/21/2022,3148.973374431944,3716.8755416783883,2143.9687230013496,11851.463597002039,9246.298249664489,11236.610978394097
65,10/22/2022,3148.973374431944,3716.8755416783883,2143.9687230013496,11851.463597002039,9246.298249664489,11236.610978394097
66,10/24/2022,2910.6123337214094,3648.337377773969,1988.7735916652505,10071.584140050818,8134.667411475862,9365.480733058894
67,10/25/2022,2910.6123337214094,3648.337377773969,1988.7735916652505,10071.584140050818,8134.667411475862,9365.480733058894
68,10/26/2022,2910.6123337214094,3648.337377773969,1988.7735916652505,10071.584140050818,8134.667411475862,9365.480733058894
69,10/27/2022,2910.6123337214094,3648.337377773969,1988.7735916652505,10071.584140050818,8134.667411475862,9365.480733058894
70,10/28/2022,2910.6123337214094,3648.337377773969,1988.7735916652505,10071.584140050818,8134.667411475862,9365.480733058894
71,10/29/2022,2910.6123337214094,3648.337377773969,1988.7735916652505,10071.584140050818,8134.667411475862,9365.480733058894
72,10/31/2022,2582.6321959942666,3614.703427252971,1845.3341481163711,7482.521317744531,6682.210166080061,7208.689079105604
73,11/01/2022,2582.6321959942666,3614.703427252971,1845.3341481163711,7482.521317744531,6682.210166080061,7208.689079105604
74,11/02/2022,2582.6321959942666,3614.703427252971,1845.3341481163711,7482.521317744531,6682.210166080061,7208.689079105604
75,11/03/2022,2582.6321959942666,3614.703427252971,1845.3341481163711,7482.521317744531,6682.210166080061,7208.689079105604
76,11/04/2022,2582.6321959942666,3614.703427252971,1845.3341481163711,7482.521317744531,6682.210166080061,7208.689079105604
77,11/05/2022,2582.6321959942666,3614.703427252971,1845.3341481163711,7482.521317744531,6682.210166080061,7208.689079105604
78,11/07/2022,2299.558212130825,3441.2251928719616,1722.4801225318224,6175.155027038119,5930.8606189735565,6195.581441102754
79,11/08/2022,2299.558212130825,3441.2251928719616,1722.4801225318224,6175.155027038119,5930.8606189735565,6195.581441102754
80,11/09/2022,2299.558212130825,3441.2251928719616,1722.4801225318224,6175.155027038119,5930.8606189735565,6195.581441102754
81,11/10/2022,2299.558212130825,3441.2251928719616,1722.4801225318224,6175.155027038119,5930.8606189735565,6195.581441102754
82,11/11/2022,2299.558212130825,3441.2251928719616,1722.4801225318224,6175.155027038119,5930.8606189735565,6195.581441102754
83,11/12/2022,2299.558212130825,3441.2251928719616,1722.4801225318224,6175.155027038119,5930.8606189735565,6195.581441102754
84,11/14/2022,1939.5404749882055,2914.7716449410054,1400.0775378186909,5241.214415093159,4880.381613397734,4891.719180865494
85,11/15/2022,1939.5404749882055,2914.7716449410054,1400.0775378186909,5241.214415093159,4880.381613397734,4891.719180865494
86,11/16/2022,1939.5404749882055,2914.7716449410054,1400.0775378186909,5241.214415093159,4880.381613397734,4891.719180865494
87,11/17/2022,1939.5404749882055,2914.7716449410054,1400.0775378186909,5241.214415093159,4880.381613397734,4891.719180865494
88,11/18/2022,1939.5404749882055,2914.7716449410054,1400.0775378186909,5241.214415093159,4880.381613397734,4891.719180865494
89,11/19/2022,1939.5404749882055,2914.7716449410054,1400.0775378186909,5241.214415093159,4880.381613397734,4891.719180865494
90,11/21/2022,1483.2079771883311,2029.6230313789224,879.2427389926738,4570.109490818936,3494.3500345086472,3262.882806269107
91,11/22/2022,1483.2079771883311,2029.6230313789224,879.2427389926738,4570.109490818936,3494.3500345086472,3262.882806269107
92,11/23/2022,1483.2079771883311,2029.6230313789224,879.2427389926738,4570.109490818936,3494.3500345086472,3262.882806269107
93,11/24/2022,1483.2079771883311,2029.6230313789224,879.2427389926738,4570.109490818936,3494.3500345086472,3262.882806269107
94,11/25/2022,1483.2079771883311,2029.6230313789224,879.2427389926738,4570.109490818936,3494.3500345086472,3262.882806269107
95,11/26/2022,1483.2079771883311,2029.6230313789224,879.2427389926738,4570.109490818936,3494.3500345086472,3262.882806269107
96,11/28/2022,999.5048234103674,1057.6669444559334,334.51342875145565,3974.3390837147435,2031.9489132499436,1665.0787088556906
97,11/29/2022,999.5048234103674,1057.6669444559334,334.51342875145565,3974.3390837147435,2031.9489132499436,1665.0787088556906
98,11/30/2022,999.5048234103674,1057.6669444559334,334.51342875145565,3974.3390837147435,2031.9489132499436,1665.0787088556906
99,12/01/2022,999.5048234103674,1057.6669444559334,334.51342875145565,3974.3390837147435,2031.9489132499436,1665.0787088556906
100,12/02/2022,999.5048234103674,1057.6669444559334,334.51342875145565,3974.3390837147435,2031.9489132499436,1665.0787088556906
101,12/03/2022,999.5048234103674,1057.6669444559334,334.51342875145565,3974.3390837147435,2031.9489132499436,1665.0787088556906
102,12/05/2022,775.3657225646482,723.4146118463814,178.7268782254551,3536.2204029453874,1392.4296106389274,1075.1270309840186
103,12/06/2022,775.3657225646482,723.4146118463814,178.7268782254551,3536.2204029453874,1392.4296106389274,1075.1270309840186
104,12/07/2022,775.3657225646482,723.4146118463814,178.7268782254551,3536.2204029453874,1392.4296106389274,1075.1270309840186
105,12/08/2022,775.3657225646482,723.4146118463814,178.7268782254551,3536.2204029453874,1392.4296106389274,1075.1270309840186
106,12/09/2022,775.3657225646482,723.4146118463814,178.7268782254551,3536.2204029453874,1392.4296106389274,1075.1270309840186
107,12/10/2022,775.3657225646482,723.4146118463814,178.7268782254551,3536.2204029453874,1392.4296106389274,1075.1270309840186
108,12/12/2022,706.2136814226683,623.2636950859978,144.7322464178295,3475.6716627188366,1227.837708966815,910.9731357902302
109,12/13/2022,706.2136814226683,623.2636950859978,144.7322464178295,3475.6716627188366,1227.837708966815,910.9731357902302
110,12/14/2022,706.2136814226683,623.2636950859978,144.7322464178295,3475.6716627188366,1227.837708966815,910.9731357902302
111,12/15/2022,706.2136814226683,623.2636950859978,144.7322464178295,3475.6716627188366,1227.837708966815,910.9731357902302
112,12/16/2022,706.2136814226683,623.2636950859978,144.7322464178295,3475.6716627188366,1227.837708966815,910.9731357902302
113,12/17/2022,706.2136814226683,623.2636950859978,144.7322464178295,3475.6716627188366,1227.837708966815,910.9731357902302
114,12/19/2022,621.5920060044812,577.9713123871418,178.44397760315948,3065.308732381399,1224.2889791854896,911.5987062689697
115,12/20/2022,621.5920060044812,577.9713123871418,178.44397760315948,3065.308732381399,1224.2889791854896,911.5987062689697
116,12/21/2022,621.5920060044812,577.9713123871418,178.44397760315948,3065.308732381399,1224.2889791854896,911.5987062689697
117,12/22/2022,621.5920060044812,577.9713123871418,178.44397760315948,3065.308732381399,1224.2889791854896,911.5987062689697
118,12/23/2022,621.5920060044812,577.9713123871418,178.44397760315948,3065.308732381399,1224.2889791854896,911.5987062689697
119,12/24/2022,621.5920060044812,577.9713123871418,178.44397760315948,3065.308732381399,1224.2889791854896,911.5987062689697
120,12/26/2022,523.7425960832309,586.5505020860423,289.55766859564096,2336.135584429383,1374.5646793416734,1066.2650318749656
121,12/27/2022,523.7425960832309,586.5505020860423,289.55766859564096,2336.135584429383,1374.5646793416734,1066.2650318749656
122,12/28/2022,523.7425960832309,586.5505020860423,289.55766859564096,2336.135584429383,1374.5646793416734,1066.2650318749656
