,date,0_4,5_12,13_17,18_49,50_64,65+
0,08/08/2022,0,734.57104209897,0,1030.658455719725,1041.321347559726,421.4392864940932
1,08/09/2022,0,734.57104209897,0,1030.658455719725,1041.321347559726,421.4392864940932
2,08/10/2022,0,734.57104209897,0,1030.658455719725,1041.321347559726,421.4392864940932
3,08/11/2022,0,734.57104209897,0,1030.658455719725,1041.321347559726,421.4392864940932
4,08/12/2022,0,734.57104209897,0,1030.658455719725,1041.321347559726,421.4392864940932
5,08/13/2022,0,734.57104209897,0,1030.658455719725,1041.321347559726,421.4392864940932
6,08/15/2022,0,0.0,0,0.0,0.0,0.0
7,08/16/2022,0,0.0,0,0.0,0.0,0.0
8,08/17/2022,0,0.0,0,0.0,0.0,0.0
9,08/18/2022,0,0.0,0,0.0,0.0,0.0
10,08/19/2022,0,0.0,0,0.0,0.0,0.0
11,08/20/2022,0,0.0,0,0.0,0.0,0.0
12,08/22/2022,28.73181834864933,0.0,24.00565556232837,12.68184390433717,0.0,28.226790910415954
13,08/23/2022,28.73181834864933,0.0,24.00565556232837,12.68184390433717,0.0,28.226790910415954
14,08/24/2022,28.73181834864933,0.0,24.00565556232837,12.68184390433717,0.0,28.226790910415954
15,08/25/2022,28.73181834864933,0.0,24.00565556232837,12.68184390433717,0.0,28.226790910415954
16,08/26/2022,28.73181834864933,0.0,24.00565556232837,12.68184390433717,0.0,28.226790910415954
17,08/27/2022,28.73181834864933,0.0,24.00565556232837,12.68184390433717,0.0,28.226790910415954
18,08/29/2022,141.5318765893194,58.82351937323698,103.48536694869767,247.92434195119935,41.335232451079136,192.66887191370668
19,08/30/2022,141.5318765893194,58.82351937323698,103.48536694869767,247.92434195119935,41.335232451079136,192.66887191370668
20,08/31/2022,141.5318765893194,58.82351937323698,103.48536694869767,247.92434195119935,41.335232451079136,192.66887191370668
21,09/01/2022,141.5318765893194,58.82351937323698,103.48536694869767,247.92434195119935,41.335232451079136,192.66887191370668
22,09/02/2022,141.5318765893194,58.82351937323698,103.48536694869767,247.92434195119935,41.335232451079136,192.66887191370668
23,09/03/2022,141.5318765893194,58.82351937323698,103.48536694869767,247.92434195119935,41.335232451079136,192.66887191370668
24,09/05/2022,187.69272647824667,159.92689316513156,126.34127674639717,436.0482352279394,213.7024186183291,322.7059609774513
25,09/06/2022,187.69272647824667,159.92689316513156,126.34127674639717,436.0482352279394,213.7024186183291,322.7059609774513
26,09/07/2022,187.69272647824667,159.92689316513156,126.34127674639717,436.0482352279394,213.7024186183291,322.7059609774513
27,09/08/2022,187.69272647824667,159.92689316513156,126.34127674639717,436.0482352279394,213.7024186183291,322.7059609774513
28,09/09/2022,187.69272647824667,159.92689316513156,126.34127674639717,436.0482352279394,213.7024186183291,322.7059609774513
29,09/10/2022,187.69272647824667,159.92689316513156,126.34127674639717,436.0482352279394,213.7024186183291,322.7059609774513
30,09/12/2022,294.09451246335976,305.2174379851426,190.02270059034868,756.8668062022006,441.24320839765494,552.0057554244822
31,09/13/2022,294.09451246335976,305.2174379851426,190.02270059034868,756.8668062022006,441.24320839765494,552.0057554244822
32,09/14/2022,294.09451246335976,305.2174379851426,190.02270059034868,756.8668062022006,441.24320839765494,552.0057554244822
33,09/15/2022,294.09451246335976,305.2174379851426,190.02270059034868,756.8668062022006,441.24320839765494,552.0057554244822
34,09/16/2022,294.09451246335976,305.2174379851426,190.02270059034868,756.8668062022006,441.24320839765494,552.0057554244822
35,09/17/2022,294.09451246335976,305.2174379851426,190.02270059034868,756.8668062022006,441.24320839765494,552.0057554244822
36,09/19/2022,333.5574272391691,368.2746520385494,211.32438725309964,891.2699121214728,544.134343244351,647.090005177435
37,09/20/2022,333.5574272391691,368.2746520385494,211.32438725309964,891.2699121214728,544.134343244351,647.090005177435
38,09/21/2022,333.5574272391691,368.2746520385494,211.32438725309964,891.2699121214728,544.134343244351,647.090005177435
39,09/22/2022,333.5574272391691,368.2746520385494,211.32438725309964,891.2699121214728,544.134343244351,647.090005177435
40,09/23/2022,333.5574272391691,368.2746520385494,211.32438725309964,891.2699121214728,544.134343244351,647.090005177435
41,09/24/2022,333.5574272391691,368.2746520385494,211.32438725309964,891.2699121214728,544.134343244351,647.090005177435
42,09/26/2022,358.47464395289813,412.4014056678616,224.1592170971467,974.8562738061471,621.5243325346722,704.4944269357352
43,09/27/2022,358.47464395289813,412.4014056678616,224.1592170971467,974.8562738061471,621.5243325346722,704.4944269357352
44,09/28/2022,358.47464395289813,412.4014056678616,224.1592170971467,974.8562738061471,621.5243325346722,704.4944269357352
45,09/29/2022,358.47464395289813,412.4014056678616,224.1592170971467,974.8562738061471,621.5243325346722,704.4944269357352
46,09/30/2022,358.47464395289813,412.4014056678616,224.1592170971467,974.8562738061471,621.5243325346722,704.4944269357352
47,10/01/2022,358.47464395289813,412.4014056678616,224.1592170971467,974.8562738061471,621.5243325346722,704.4944269357352
48,10/03/2022,453.4583871837851,631.8256389300456,273.52932662146856,1325.5771944460635,1025.780068354234,937.6388214175479
49,10/04/2022,453.4583871837851,631.8256389300456,273.52932662146856,1325.5771944460635,1025.780068354234,937.6388214175479
50,10/05/2022,453.4583871837851,631.8256389300456,273.52932662146856,1325.5771944460635,1025.780068354234,937.6388214175479
51,10/06/2022,453.4583871837851,631.8256389300456,273.52932662146856,1325.5771944460635,1025.780068354234,937.6388214175479
52,10/07/2022,453.4583871837851,631.8256389300456,273.52932662146856,1325.5771944460635,1025.780068354234,937.6388214175479
53,10/08/2022,453.4583871837851,631.8256389300456,273.52932662146856,1325.5771944460635,1025.780068354234,937.6388214175479
54,10/10/2022,544.3302351385506,813.9096491846219,321.4596232810039,1666.4322727728547,1365.144086418119,1173.5645854845304
55,10/11/2022,544.3302351385506,813.9096491846219,321.4596232810039,1666.4322727728547,1365.144086418119,1173.5645854845304
56,10/12/2022,544.3302351385506,813.9096491846219,321.4596232810039,1666.4322727728547,1365.144086418119,1173.5645854845304
57,10/13/2022,544.3302351385506,813.9096491846219,321.4596232810039,1666.4322727728547,1365.144086418119,1173.5645854845304
58,10/14/2022,544.3302351385506,813.9096491846219,321.4596232810039,1666.4322727728547,1365.144086418119,1173.5645854845304
59,10/15/2022,544.3302351385506,813.9096491846219,321.4596232810039,1666.4322727728547,1365.144086418119,1173.5645854845304
60,10/17/2022,545.8750912116719,824.2523265024903,316.8613126537239,1747.5679445649353,1419.23857097881,1239.9538237348402
61,10/18/2022,545.8750912116719,824.2523265024903,316.8613126537239,1747.5679445649353,1419.23857097881,1239.9538237348402
62,10/19/2022,545.8750912116719,824.2523265024903,316.8613126537239,1747.5679445649353,1419.23857097881,1239.9538237348402
63,10/20/2022,545.8750912116719,824.2523265024903,316.8613126537239,1747.5679445649353,1419.23857097881,1239.9538237348402
64,10/21/2022,545.8750912116719,824.2523265024903,316.8613126537239,1747.5679445649353,1419.23857097881,1239.9538237348402
65,10/22/2022,545.8750912116719,824.2523265024903,316.8613126537239,1747.5679445649353,1419.23857097881,1239.9538237348402
66,10/24/2022,424.4168603295259,601.83559991921,239.4874885996935,1475.8503141413917,1089.3807436155464,1075.8836505318718
67,10/25/2022,424.4168603295259,601.83559991921,239.4874885996935,1475.8503141413917,1089.3807436155464,1075.8836505318718
68,10/26/2022,424.4168603295259,601.83559991921,239.4874885996935,1475.8503141413917,1089.3807436155464,1075.8836505318718
69,10/27/2022,424.4168603295259,601.83559991921,239.4874885996935,1475.8503141413917,1089.3807436155464,1075.8836505318718
70,10/28/2022,424.4168603295259,601.83559991921,239.4874885996935,1475.8503141413917,1089.3807436155464,1075.8836505318718
71,10/29/2022,424.4168603295259,601.83559991921,239.4874885996935,1475.8503141413917,1089.3807436155464,1075.8836505318718
72,10/31/2022,285.6697548254322,355.04974318716467,159.6090488352457,1137.8802558027262,702.1225459081088,889.0075196614089
73,11/01/2022,285.6697548254322,355.04974318716467,159.6090488352457,1137.8802558027262,702.1225459081088,889.0075196614089
74,11/02/2022,285.6697548254322,355.04974318716467,159.6090488352457,1137.8802558027262,702.1225459081088,889.0075196614089
75,11/03/2022,285.6697548254322,355.04974318716467,159.6090488352457,1137.8802558027262,702.1225459081088,889.0075196614089
76,11/04/2022,285.6697548254322,355.04974318716467,159.6090488352457,1137.8802558027262,702.1225459081088,889.0075196614089
77,11/05/2022,285.6697548254322,355.04974318716467,159.6090488352457,1137.8802558027262,702.1225459081088,889.0075196614089
78,11/07/2022,228.96794140053373,280.320386542541,131.00439187863057,967.5320690051683,568.2810758082207,787.8582097108867
79,11/08/2022,228.96794140053373,280.320386542541,131.00439187863057,967.5320690051683,568.2810758082207,787.8582097108867
80,11/09/2022,228.96794140053373,280.320386542541,131.00439187863057,967.5320690051683,568.2810758082207,787.8582097108867
81,11/10/2022,228.96794140053373,280.320386542541,131.00439187863057,967.5320690051683,568.2810758082207,787.8582097108867
82,11/11/2022,228.96794140053373,280.320386542541,131.00439187863057,967.5320690051683,568.2810758082207,787.8582097108867
83,11/12/2022,228.96794140053373,280.320386542541,131.00439187863057,967.5320690051683,568.2810758082207,787.8582097108867
84,11/14/2022,179.60982895605557,212.64363251518768,97.96474737668032,783.2905524526673,442.2471449028103,629.2757134803799
85,11/15/2022,179.60982895605557,212.64363251518768,97.96474737668032,783.2905524526673,442.2471449028103,629.2757134803799
86,11/16/2022,179.60982895605557,212.64363251518768,97.96474737668032,783.2905524526673,442.2471449028103,629.2757134803799
87,11/17/2022,179.60982895605557,212.64363251518768,97.96474737668032,783.2905524526673,442.2471449028103,629.2757134803799
88,11/18/2022,179.60982895605557,212.64363251518768,97.96474737668032,783.2905524526673,442.2471449028103,629.2757134803799
89,11/19/2022,179.60982895605557,212.64363251518768,97.96474737668032,783.2905524526673,442.2471449028103,629.2757134803799
90,11/21/2022,134.56786666323993,148.71562692157406,59.75499215934862,576.1196946928178,317.64395925612064,410.73146398606326
91,11/22/2022,134.56786666323993,148.71562692157406,59.75499215934862,576.1196946928178,317.64395925612064,410.73146398606326
