,date,0_4,5_12,13_17,18_49,50_64,65+
0,08/08/2022,122.63478949305447,764.8241212088647,614.0736130056083,1453.5457098531497,717.4901798840466,1148.25622147651
1,08/09/2022,122.63478949305447,764.8241212088647,614.0736130056083,1453.5457098531497,717.4901798840466,1148.25622147651
2,08/10/2022,122.63478949305447,764.8241212088647,614.0736130056083,1453.5457098531497,717.4901798840466,1148.25622147651
3,08/11/2022,122.63478949305447,764.8241212088647,614.0736130056083,1453.5457098531497,717.4901798840466,1148.25622147651
4,08/12/2022,122.63478949305447,764.8241212088647,614.0736130056083,1453.5457098531497,717.4901798840466,1148.25622147651
5,08/13/2022,122.63478949305447,764.8241212088647,614.0736130056083,1453.5457098531497,717.4901798840466,1148.25622147651
6,08/15/2022,0.0,0.0,0.0,0.0,0.0,0.0
7,08/16/2022,0.0,0.0,0.0,0.0,0.0,0.0
8,08/17/2022,0.0,0.0,0.0,0.0,0.0,0.0
9,08/18/2022,0.0,0.0,0.0,0.0,0.0,0.0
10,08/19/2022,0.0,0.0,0.0,0.0,0.0,0.0
11,08/20/2022,0.0,0.0,0.0,0.0,0.0,0.0
12,08/22/2022,22.37761371755286,0.0,0.0,0.0,0.0,0.0
13,08/23/2022,22.37761371755286,0.0,0.0,0.0,0.0,0.0
14,08/24/2022,22.37761371755286,0.0,0.0,0.0,0.0,0.0
15,08/25/2022,22.37761371755286,0.0,0.0,0.0,0.0,0.0
16,08/26/2022,22.37761371755286,0.0,0.0,0.0,0.0,0.0
17,08/27/2022,22.37761371755286,0.0,0.0,0.0,0.0,0.0
18,08/29/2022,95.68859505253934,21.81517585665691,9.503008078255997,48.734194315969994,24.119735496930193,44.54731917111911
19,08/30/2022,95.68859505253934,21.81517585665691,9.503008078255997,48.734194315969994,24.119735496930193,44.54731917111911
20,08/31/2022,95.68859505253934,21.81517585665691,9.503008078255997,48.734194315969994,24.119735496930193,44.54731917111911
21,09/01/2022,95.68859505253934,21.81517585665691,9.503008078255997,48.734194315969994,24.119735496930193,44.54731917111911
22,09/02/2022,95.68859505253934,21.81517585665691,9.503008078255997,48.734194315969994,24.119735496930193,44.54731917111911
23,09/03/2022,95.68859505253934,21.81517585665691,9.503008078255997,48.734194315969994,24.119735496930193,44.54731917111911
24,09/05/2022,152.89804314574354,114.22777494116303,49.797884345492875,253.59448384637878,127.93156607994332,232.08646119265384
25,09/06/2022,152.89804314574354,114.22777494116303,49.797884345492875,253.59448384637878,127.93156607994332,232.08646119265384
26,09/07/2022,152.89804314574354,114.22777494116303,49.797884345492875,253.59448384637878,127.93156607994332,232.08646119265384
27,09/08/2022,152.89804314574354,114.22777494116303,49.797884345492875,253.59448384637878,127.93156607994332,232.08646119265384
28,09/09/2022,152.89804314574354,114.22777494116303,49.797884345492875,253.59448384637878,127.93156607994332,232.08646119265384
29,09/10/2022,152.89804314574354,114.22777494116303,49.797884345492875,253.59448384637878,127.93156607994332,232.08646119265384
30,09/12/2022,257.6111413246784,241.16383980651747,105.27620711625472,529.6425743414254,276.041560482384,485.74165173437734
31,09/13/2022,257.6111413246784,241.16383980651747,105.27620711625472,529.6425743414254,276.041560482384,485.74165173437734
32,09/14/2022,257.6111413246784,241.16383980651747,105.27620711625472,529.6425743414254,276.041560482384,485.74165173437734
33,09/15/2022,257.6111413246784,241.16383980651747,105.27620711625472,529.6425743414254,276.041560482384,485.74165173437734
34,09/16/2022,257.6111413246784,241.16383980651747,105.27620711625472,529.6425743414254,276.041560482384,485.74165173437734
35,09/17/2022,257.6111413246784,241.16383980651747,105.27620711625472,529.6425743414254,276.041560482384,485.74165173437734
36,09/19/2022,300.4926731644669,306.41103966630243,133.99149954112409,663.3811327752659,360.59014565295155,610.1048738023176
37,09/20/2022,300.4926731644669,306.41103966630243,133.99149954112409,663.3811327752659,360.59014565295155,610.1048738023176
38,09/21/2022,300.4926731644669,306.41103966630243,133.99149954112409,663.3811327752659,360.59014565295155,610.1048738023176
39,09/22/2022,300.4926731644669,306.41103966630243,133.99149954112409,663.3811327752659,360.59014565295155,610.1048738023176
40,09/23/2022,300.4926731644669,306.41103966630243,133.99149954112409,663.3811327752659,360.59014565295155,610.1048738023176
41,09/24/2022,300.4926731644669,306.41103966630243,133.99149954112409,663.3811327752659,360.59014565295155,610.1048738023176
42,09/26/2022,323.41425882994236,377.836156727746,165.03911596174223,775.6103098672603,479.6915440877331,719.7660765199438
43,09/27/2022,323.41425882994236,377.836156727746,165.03911596174223,775.6103098672603,479.6915440877331,719.7660765199438
44,09/28/2022,323.41425882994236,377.836156727746,165.03911596174223,775.6103098672603,479.6915440877331,719.7660765199438
45,09/29/2022,323.41425882994236,377.836156727746,165.03911596174223,775.6103098672603,479.6915440877331,719.7660765199438
46,09/30/2022,323.41425882994236,377.836156727746,165.03911596174223,775.6103098672603,479.6915440877331,719.7660765199438
47,10/01/2022,323.41425882994236,377.836156727746,165.03911596174223,775.6103098672603,479.6915440877331,719.7660765199438
48,10/03/2022,409.7359880761985,716.1226295567046,310.9479217405248,1315.116183760404,1038.7109779353798,1243.6167427937096
49,10/04/2022,409.7359880761985,716.1226295567046,310.9479217405248,1315.116183760404,1038.7109779353798,1243.6167427937096
50,10/05/2022,409.7359880761985,716.1226295567046,310.9479217405248,1315.116183760404,1038.7109779353798,1243.6167427937096
51,10/06/2022,409.7359880761985,716.1226295567046,310.9479217405248,1315.116183760404,1038.7109779353798,1243.6167427937096
52,10/07/2022,409.7359880761985,716.1226295567046,310.9479217405248,1315.116183760404,1038.7109779353798,1243.6167427937096
