date,0_1,2_4,5_11,12_18,19_49,50_64,65+
09/14/2023,52428.88888888888,0,0,0,0,60008.05783030898,275771.25356423244
09/15/2023,52428.88888888888,0,0,0,0,60008.05783030898,275771.25356423244
09/17/2023,52428.88888888888,0,0,0,0,71623.65006885745,319394.2038242652
09/18/2023,52428.88888888888,0,0,0,0,71623.65006885745,319394.2038242652
09/19/2023,52428.88888888888,0,0,0,0,71623.65006885745,319394.2038242652
09/20/2023,52428.88888888888,0,0,0,0,71623.65006885745,319394.2038242652
09/21/2023,52428.88888888888,0,0,0,0,71623.65006885745,319394.2038242652
09/22/2023,52428.88888888888,0,0,0,0,71623.65006885745,319394.2038242652
09/24/2023,52428.88888888888,0,0,0,0,91975.00131308532,392877.7944917156
09/25/2023,52428.88888888888,0,0,0,0,91975.00131308532,392877.7944917156
09/26/2023,52428.88888888888,0,0,0,0,91975.00131308532,392877.7944917156
09/27/2023,52428.88888888888,0,0,0,0,91975.00131308532,392877.7944917156
09/28/2023,52428.88888888888,0,0,0,0,91975.00131308532,392877.7944917156
09/29/2023,52428.88888888888,0,0,0,0,91975.00131308532,392877.7944917156
10/01/2023,52428.88888888888,0,0,0,0,117009.81219119494,478417.0947173085
10/02/2023,52428.88888888888,0,0,0,0,117009.81219119494,478417.0947173085
10/03/2023,52428.88888888888,0,0,0,0,117009.81219119494,478417.0947173085
10/04/2023,52428.88888888888,0,0,0,0,117009.81219119494,478417.0947173085
10/05/2023,52428.88888888888,0,0,0,0,117009.81219119494,478417.0947173085
10/06/2023,52428.88888888888,0,0,0,0,117009.81219119494,478417.0947173085
10/08/2023,52428.88888888888,0,0,0,0,137510.85519668955,540896.297197474
10/09/2023,52428.88888888888,0,0,0,0,137510.85519668955,540896.297197474
10/10/2023,52428.88888888888,0,0,0,0,137510.85519668955,540896.297197474
10/11/2023,52428.88888888888,0,0,0,0,137510.85519668955,540896.297197474
10/12/2023,52428.88888888888,0,0,0,0,137510.85519668955,540896.297197474
10/13/2023,52428.88888888888,0,0,0,0,137510.85519668955,540896.297197474
10/15/2023,52428.88888888888,0,0,0,0,134636.94870550936,515009.0401969255
10/16/2023,52428.88888888888,0,0,0,0,134636.94870550936,515009.0401969255
10/17/2023,52428.88888888888,0,0,0,0,134636.94870550936,515009.0401969255
10/18/2023,52428.88888888888,0,0,0,0,134636.94870550936,515009.0401969255
10/19/2023,52428.88888888888,0,0,0,0,134636.94870550936,515009.0401969255
10/20/2023,52428.88888888888,0,0,0,0,134636.94870550936,515009.0401969255
10/22/2023,52428.88888888888,0,0,0,0,115150.96476422176,429088.42315070005
10/23/2023,52428.88888888888,0,0,0,0,115150.96476422176,429088.42315070005
10/24/2023,52428.88888888888,0,0,0,0,115150.96476422176,429088.42315070005
10/25/2023,52428.88888888888,0,0,0,0,115150.96476422176,429088.42315070005
