,date,sero,sero1,sero2,sero12,sero45
228,2022-08-06,0.7959936296737812,0.26658145307052594,0.08677499506702722,0.10852126308040357,0.3481589339739335
229,2022-08-07,0.8029467946449974,0.26504161821564753,0.08642257919829519,0.10813619385429014,0.357453963888032
230,2022-08-08,0.8041308930793406,0.26351067779567067,0.08599456137174095,0.10762317542357816,0.36109834783025846
231,2022-08-09,0.8061489498593588,0.26198858043432477,0.0855751333238995,0.10711846013569759,0.3655571478446968
232,2022-08-10,0.8098403955155539,0.26047527505210016,0.08517272526086105,0.10663384783335968,0.3716579304566032
233,2022-08-11,0.812707531820761,0.258970710864534,0.08475955409240983,0.10612886639346578,0.3769439769230601
234,2022-08-12,0.8164238855317303,0.257474837380506,0.08435331641366837,0.10562904208054537,0.3830630664988803
235,2022-08-13,0.8176204580704088,0.25598760440054413,0.08392166598029466,0.10509172000708854,0.3866893229204583
236,2022-08-14,0.8205096927082358,0.25450896201513973,0.08350482290042213,0.10457045814460274,0.3919811696199337
237,2022-08-15,0.8234071338698012,0.2530388606030728,0.0830871178132141,0.10404515825174539,0.39727449384834645
238,2022-08-16,0.8297180746895222,0.2515772508297468,0.08269605550967309,0.10354852404052436,0.40594167439349893
239,2022-08-17,0.832641671153372,0.25012408364553296,0.08227716641384455,0.10301695132190494,0.41124604147762095
240,2022-08-18,0.8364337303502672,0.2486793102841243,0.0818640788251848,0.10248974581181187,0.4174038396667412
241,2022-08-19,0.8367850344404621,0.24724288226089902,0.08142674631121843,0.1019351237397599,0.42013791534306116
242,2022-08-20,0.8388645782865339,0.24581475137129355,0.08100136869232569,0.10139191727323797,0.42457821494363696
243,2022-08-21,0.8426802707188816,0.24439486968918475,0.08058692419336565,0.10085848485532704,0.43073436473498594
244,2022-08-22,0.844770915171717,0.24298318956528164,0.0801621602470332,0.10031426680993567,0.43516591278693556
245,2022-08-23,0.8494808097306046,0.24157966362552633,0.07975236529129344,0.0997831646356018,0.4421931730112204
246,2022-08-24,0.8585945027504447,0.2401842447695042,0.07936553543153146,0.09927139886307855,0.45359450524995243
247,2022-08-25,0.8607151133697548,0.23879688616886335,0.07894247091852594,0.0987278068544564,0.4580245157866432
248,2022-08-26,0.8610656447706573,0.237417541265743,0.07851170095596832,0.09817802428831433,0.46068049011895484
249,2022-08-27,0.859641421534923,0.23604616377121113,0.07807415352863638,0.09762341718853353,0.461556434420468
250,2022-08-28,0.857333962537253,0.23468270766371108,0.07763451167910246,0.0970680718817218,0.4615398182069954
251,2022-08-29,0.855033204456812,0.2333271271875171,0.07719679909791005,0.09651517928630547,0.461517430530945
252,2022-08-30,0.8606734943393141,0.23197937685119896,0.07679147087371604,0.0959861094639027,0.46940222349920646
253,2022-08-31,0.8592500344729023,0.23063941142609512,0.07636081388952437,0.09544038378861307,0.47023009147335676
254,2022-09-01,0.8587149790215867,0.2293071859447951,0.07593501679685419,0.09489903508718772,0.47193213234777737
255,2022-09-02,0.8590655740713511,0.22798265569963036,0.0755137804765384,0.09436176704918323,0.4745059466843501
256,2022-09-03,0.8620725285799885,0.22666577624117396,0.07510233393724752,0.09383164543093293,0.47971922488251806
257,2022-09-04,0.865088023981509,0.22535650337674895,0.07469206531484662,0.09330334302008783,0.4849295487172486
258,2022-09-05,0.8690033073049339,0.22405479316894528,0.07428551441162552,0.09277834697756072,0.49102672925006524
259,2022-09-06,0.8666686611625672,0.22276060193414532,0.07386353553927866,0.09224627707944734,0.49087151239292404
260,2022-09-07,0.8661262670351375,0.2214738862410579,0.0734480956684978,0.09171927328698187,0.4924939614327354
261,2022-09-08,0.8629077591036414,0.22019460290926088,0.07302809412865037,0.09119161214369229,0.4914315030867267
262,2022-09-09,0.8597016791994593,0.21892270900775196,0.07261028543010471,0.09066680836034412,0.4903692101620573
263,2022-09-10,0.8591661769707946,0.21765816185350806,0.07220036623215363,0.09014751161565214,0.4919626311709075
264,2022-09-11,0.8559745449057773,0.2164009190100529,0.07178692027364937,0.08962841190368377,0.49089043394129134
265,2022-09-12,0.8536777346073064,0.2151509382860329,0.0713773660862972,0.08911290053397662,0.49070022526828294
266,2022-09-13,0.8505072957513963,0.21390817773380133,0.07096829288590605,0.0885995025364409,0.48962508597088494
267,2022-09-14,0.8491036256480651,0.2126725956480105,0.07056444799507929,0.08809016878746559,0.4903035119741523
