,date,state,hosp,death
103,2022/11/19,AR,28.0,0.0
104,2022/11/20,AR,33.0,1.0
105,2022/11/21,AR,38.0,0.0
106,2022/11/22,AR,63.0,1.0
107,2022/11/23,AR,68.0,1.0
108,2022/11/24,AR,60.0,1.0
109,2022/11/25,AR,68.0,0.0
110,2022/11/26,AR,77.0,1.0
111,2022/11/27,AR,61.0,0.0
112,2022/11/28,AR,82.0,1.0
113,2022/11/29,AR,97.0,0.0
114,2022/11/30,AR,72.0,0.0
115,2022/12/01,AR,60.0,3.0
116,2022/12/02,AR,48.0,0.0
117,2022/12/03,AR,46.0,0.0
118,2022/12/04,AR,63.0,0.0
119,2022/12/05,AR,50.0,1.0
120,2022/12/06,AR,56.0,0.0
121,2022/12/07,AR,48.0,1.0
122,2022/12/08,AR,50.0,2.0
123,2022/12/09,AR,39.0,0.0
124,2022/12/10,AR,40.0,0.0
125,2022/12/11,AR,48.0,0.0
126,2022/12/12,AR,31.0,2.0
127,2022/12/13,AR,37.0,0.0
128,2022/12/14,AR,38.0,0.0
129,2022/12/15,AR,32.0,0.0
130,2022/12/16,AR,28.0,0.0
131,2022/12/17,AR,37.0,0.0
132,2022/12/18,AR,31.0,1.0
133,2022/12/19,AR,25.0,3.0
134,2022/12/20,AR,33.0,0.0
135,2022/12/21,AR,37.0,1.0
136,2022/12/22,AR,34.0,1.0
137,2022/12/23,AR,23.0,0.0
138,2022/12/24,AR,19.0,1.0
139,2022/12/25,AR,18.0,1.0
140,2022/12/26,AR,19.0,1.0
141,2022/12/27,AR,35.0,0.0
142,2022/12/28,AR,34.0,0.0
143,2022/12/29,AR,28.0,1.0
144,2022/12/30,AR,45.0,1.0
145,2022/12/31,AR,25.0,1.0
146,2023/01/01,AR,31.0,0.0
147,2023/01/02,AR,30.0,0.0
148,2023/01/03,AR,25.0,0.0
149,2023/01/04,AR,22.0,0.0
150,2023/01/05,AR,24.0,0.0
151,2023/01/06,AR,17.0,0.0
152,2023/01/07,AR,11.0,0.0
153,2023/01/08,AR,17.0,1.0
154,2023/01/09,AR,14.0,0.0
155,2023/01/10,AR,16.0,0.0
156,2023/01/11,AR,18.0,0.0
157,2023/01/12,AR,17.0,1.0
158,2023/01/13,AR,11.0,0.0
159,2023/01/14,AR,12.0,0.0
160,2023/01/15,AR,10.0,0.0
161,2023/01/16,AR,15.0,1.0
162,2023/01/17,AR,8.0,0.0
163,2023/01/18,AR,8.0,0.0
164,2023/01/19,AR,9.0,0.0
165,2023/01/20,AR,5.0,0.0
166,2023/01/21,AR,10.0,0.0
167,2023/01/22,AR,6.0,0.0
168,2023/01/23,AR,5.0,0.0
169,2023/01/24,AR,11.0,0.0
170,2023/01/25,AR,3.0,0.0
171,2023/01/26,AR,5.0,0.0
172,2023/01/27,AR,3.0,0.0
173,2023/01/28,AR,2.0,0.0
174,2023/01/29,AR,1.0,0.0
175,2023/01/30,AR,1.0,0.0
176,2023/01/31,AR,5.0,0.0
177,2023/02/01,AR,2.0,0.0
178,2023/02/02,AR,2.0,0.0
179,2023/02/03,AR,5.0,0.0
180,2023/02/04,AR,4.0,0.0
181,2023/02/05,AR,2.0,0.0
182,2023/02/06,AR,4.0,0.0
183,2023/02/07,AR,10.0,0.0
184,2023/02/08,AR,6.0,0.0
185,2023/02/09,AR,2.0,0.0
186,2023/02/10,AR,6.0,0.0
187,2023/02/11,AR,3.0,0.0
188,2023/02/12,AR,4.0,0.0
189,2023/02/13,AR,3.0,0.0
190,2023/02/14,AR,6.0,0.0
191,2023/02/15,AR,4.0,0.0
192,2023/02/16,AR,5.0,0.0
193,2023/02/17,AR,0.0,0.0
194,2023/02/18,AR,3.0,0.0
195,2023/02/19,AR,4.0,0.0
196,2023/02/20,AR,7.0,0.0
197,2023/02/21,AR,1.0,0.0
198,2023/02/22,AR,4.0,0.0
199,2023/02/23,AR,5.0,0.0
200,2023/02/24,AR,5.0,0.0
201,2023/02/25,AR,4.0,0.0
202,2023/02/26,AR,6.0,0.0
203,2023/02/27,AR,9.0,0.0
204,2023/02/28,AR,3.0,0.0
205,2023/03/01,AR,1.0,0.0
206,2023/03/02,AR,6.0,0.0
207,2023/03/03,AR,4.0,0.0
208,2023/03/04,AR,4.0,0.0
209,2023/03/05,AR,6.0,0.0
210,2023/03/06,AR,1.0,0.0
211,2023/03/07,AR,7.0,0.0
212,2023/03/08,AR,2.0,0.0
213,2023/03/09,AR,2.0,0.0
214,2023/03/10,AR,3.0,0.0
215,2023/03/11,AR,2.0,0.0
216,2023/03/12,AR,1.0,0.0
217,2023/03/13,AR,4.0,0.0
218,2023/03/14,AR,4.0,0.0
219,2023/03/15,AR,0.0,0.0
220,2023/03/16,AR,4.0,0.0
221,2023/03/17,AR,2.0,0.0
222,2023/03/18,AR,0.0,0.0
223,2023/03/19,AR,0.0,0.0
224,2023/03/20,AR,1.0,0.0
225,2023/03/21,AR,4.0,0.0
226,2023/03/22,AR,3.0,0.0
227,2023/03/23,AR,5.0,0.0
228,2023/03/24,AR,3.0,0.0
229,2023/03/25,AR,2.0,0.0
230,2023/03/26,AR,4.0,0.0
231,2023/03/27,AR,4.0,0.0
232,2023/03/28,AR,5.0,0.0
233,2023/03/29,AR,1.0,0.0
234,2023/03/30,AR,5.0,0.0
235,2023/03/31,AR,1.0,0.0
236,2023/04/01,AR,7.0,0.0
237,2023/04/02,AR,1.0,0.0
238,2023/04/03,AR,2.0,0.0
239,2023/04/04,AR,6.0,0.0
240,2023/04/05,AR,1.0,0.0
241,2023/04/06,AR,4.0,0.0
242,2023/04/07,AR,1.0,0.0
243,2023/04/08,AR,0.0,1.0
244,2023/04/09,AR,2.0,0.0
245,2023/04/10,AR,2.0,0.0
246,2023/04/11,AR,4.0,1.0
247,2023/04/12,AR,3.0,0.0
248,2023/04/13,AR,1.0,0.0
249,2023/04/14,AR,2.0,0.0
250,2023/04/15,AR,3.0,0.0
251,2023/04/16,AR,1.0,0.0
252,2023/04/17,AR,0.0,0.0
253,2023/04/18,AR,0.0,0.0
254,2023/04/19,AR,2.0,0.0
255,2023/04/20,AR,2.0,0.0
256,2023/04/21,AR,2.0,0.0
257,2023/04/22,AR,1.0,0.0
258,2023/04/23,AR,1.0,0.0
259,2023/04/24,AR,1.0,0.0
260,2023/04/25,AR,2.0,0.0
261,2023/04/26,AR,3.0,0.0
262,2023/04/27,AR,0.0,0.0
263,2023/04/28,AR,3.0,0.0
264,2023/04/29,AR,1.0,0.0
265,2023/04/30,AR,1.0,0.0
266,2023/05/01,AR,2.0,0.0
267,2023/05/02,AR,1.0,0.0
268,2023/05/03,AR,2.0,0.0
269,2023/05/04,AR,2.0,0.0
270,2023/05/05,AR,0.0,0.0
271,2023/05/06,AR,1.0,0.0
272,2023/05/07,AR,1.0,0.0
273,2023/05/08,AR,1.0,0.0
274,2023/05/09,AR,0.0,0.0
275,2023/05/10,AR,2.0,0.0
276,2023/05/11,AR,3.0,0.0
277,2023/05/12,AR,4.0,0.0
278,2023/05/13,AR,1.0,0.0
279,2023/05/14,AR,3.0,0.0
280,2023/05/15,AR,1.0,0.0
281,2023/05/16,AR,0.0,0.0
282,2023/05/17,AR,3.0,0.0
283,2023/05/18,AR,0.0,0.0
284,2023/05/19,AR,2.0,0.0
285,2023/05/20,AR,0.0,0.0
286,2023/05/21,AR,2.0,0.0
287,2023/05/22,AR,2.0,0.0
288,2023/05/23,AR,2.0,0.0
289,2023/05/24,AR,4.0,0.0
290,2023/05/25,AR,1.0,0.0
291,2023/05/26,AR,2.0,0.0
292,2023/05/27,AR,1.0,0.0
293,2023/05/28,AR,2.0,0.0
294,2023/05/29,AR,2.0,0.0
295,2023/05/30,AR,1.0,0.0
296,2023/05/31,AR,0.0,0.0
297,2023/06/01,AR,0.0,0.0
298,2023/06/02,AR,1.0,0.0
299,2023/06/03,AR,0.0,0.0
300,2023/06/04,AR,0.0,0.0
301,2023/06/05,AR,0.0,0.0
302,2023/06/06,AR,0.0,0.0
303,2023/06/07,AR,0.0,0.0
304,2023/06/08,AR,0.0,0.0
305,2023/06/09,AR,0.0,0.0
306,2023/06/10,AR,1.0,0.0
307,2023/06/11,AR,1.0,0.0
