,date,state,hosp,death
273,2023/05/08,IA,1.0,0.0
274,2023/05/09,IA,0.0,0.0
275,2023/05/10,IA,2.0,0.0
276,2023/05/11,IA,1.0,0.0
277,2023/05/12,IA,0.0,0.0
278,2023/05/13,IA,0.0,0.0
279,2023/05/14,IA,0.0,0.0
280,2023/05/15,IA,1.0,0.0
281,2023/05/16,IA,0.0,0.0
282,2023/05/17,IA,1.0,0.0
283,2023/05/18,IA,0.0,0.0
284,2023/05/19,IA,0.0,0.0
285,2023/05/20,IA,1.0,0.0
286,2023/05/21,IA,3.0,0.0
287,2023/05/22,IA,0.0,0.0
288,2023/05/23,IA,0.0,0.0
289,2023/05/24,IA,1.0,0.0
290,2023/05/25,IA,0.0,0.0
291,2023/05/26,IA,0.0,1.0
292,2023/05/27,IA,0.0,0.0
293,2023/05/28,IA,0.0,0.0
294,2023/05/29,IA,0.0,0.0
295,2023/05/30,IA,0.0,0.0
296,2023/05/31,IA,0.0,0.0
297,2023/06/01,IA,0.0,0.0
298,2023/06/02,IA,0.0,0.0
299,2023/06/03,IA,0.0,0.0
300,2023/06/04,IA,0.0,0.0
301,2023/06/05,IA,0.0,0.0
302,2023/06/06,IA,0.0,0.0
303,2023/06/07,IA,1.0,0.0
304,2023/06/08,IA,1.0,0.0
305,2023/06/09,IA,2.0,0.0
306,2023/06/10,IA,0.0,0.0
307,2023/06/11,IA,0.0,0.0
308,2023/06/12,IA,0.0,0.0
309,2023/06/13,IA,1.0,0.0
310,2023/06/14,IA,0.0,0.0
311,2023/06/15,IA,1.0,0.0
312,2023/06/16,IA,0.0,0.0
313,2023/06/17,IA,0.0,0.0
314,2023/06/18,IA,0.0,0.0
315,2023/06/19,IA,0.0,0.0
316,2023/06/20,IA,0.0,0.0
317,2023/06/21,IA,0.0,0.0
318,2023/06/22,IA,1.0,0.0
319,2023/06/23,IA,0.0,0.0
320,2023/06/24,IA,0.0,0.0
321,2023/06/25,IA,0.0,0.0
322,2023/06/26,IA,1.0,0.0
323,2023/06/27,IA,1.0,0.0
324,2023/06/28,IA,0.0,0.0
325,2023/06/29,IA,0.0,0.0
326,2023/06/30,IA,0.0,0.0
327,2023/07/01,IA,0.0,0.0
328,2023/07/02,IA,0.0,0.0
329,2023/07/03,IA,0.0,0.0
330,2023/07/04,IA,1.0,0.0
331,2023/07/05,IA,0.0,0.0
332,2023/07/06,IA,0.0,0.0
333,2023/07/07,IA,1.0,0.0
334,2023/07/08,IA,0.0,0.0
335,2023/07/09,IA,0.0,0.0
